Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
35,"L Tapia, S Thomas, NM Amato","A motion planning approach to studying molecular motions",2010,"Communications in Information …","projecteuclid.org","https://projecteuclid.org/euclid.cis/1268143373","https://scholar.google.com/scholar?cites=6745778358149845545&as_sdt=2005&sciodt=0,5&hl=en",72,"2020-05-04 20:20:17","","","","",,,,,35,3.50,12,3,10,"While structurally very different, protein and RNA molecules share an important attribute. The motions they undergo are strongly related to the function they perform. For example, many diseases such as Mad Cow disease or Alzheimer's disease are associated with …"
35,"J Denny, E Greco, S Thomas…","MARRT: Medial Axis biased rapidly-exploring random trees",2014,"2014 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6906594/","https://scholar.google.com/scholar?cites=4685351333850572932&as_sdt=2005&sciodt=0,5&hl=en",75,"2020-05-04 20:20:17","","","","",,,,,35,5.83,9,4,6,"Motion planning is a difficult and widely studied problem in robotics. Current research aims not only to find feasible paths, but to ensure paths have certain properties, eg, shortest or safest paths. This is difficult for current state-of-the-art sampling-based techniques as they …"
34,"JE Walter, EM Tsai, NM Amato","Choosing good paths for fast distributed reconfiguration of hexagonal metamorphic robots",2002,"Proceedings 2002 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1013346/","https://scholar.google.com/scholar?cites=8444749575451240956&as_sdt=2005&sciodt=0,5&hl=en",73,"2020-05-04 20:20:17","","","","",,,,,34,1.89,11,3,18,"The problem addressed is the distributed reconfiguration of a metamorphic robot system composed of any number of two dimensional robots (modules) front specific initial to specific goal configurations. The initial configuration we consider is a straight chain of modules …"
33,"NM Amato, FP Preparata","An NC parallel 3D convex hull algorithm",1993,"Proceedings of the ninth annual symposium …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/160985.161152","https://scholar.google.com/scholar?cites=5714125338821446112&as_sdt=2005&sciodt=0,5&hl=en",74,"2020-05-04 20:20:17","","","","",,,,,33,1.22,17,2,27,"In this paper we present an O (log n) time parallel algorithm for computing the convex hull of n points in ℜ 3. This algorithm uses O (n 1+ α) processors on a CREW PRAM, for any constant 0< α≤ 1. So far, all adequately documented parallel algorithms proposed for this …"
32,"NM Amato, FP Preparata","The parallel 3D convex hull problem revisited",1992,"International Journal of Computational …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S021819599200010X","https://scholar.google.com/scholar?cites=6700124342685870525&as_sdt=2005&sciodt=0,5&hl=en",77,"2020-05-04 20:20:17","","","","",,,,,32,1.14,16,2,28,"In this paper we prove the correctness of a “local” criterion for computing the convex hull of the union (“merging”) of two disjoint convex polyhedra. This criterion is structural. Therefore it can be algorithmically tested in several ways, not necessarily involving the determination …"
32,"AA Agha-Mohammadi, S Agarwal…","Robust online belief space planning in changing environments: Application to physical mobile robots",2014,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6906602/","https://scholar.google.com/scholar?cites=2399844276452472023&as_sdt=2005&sciodt=0,5&hl=en",79,"2020-05-04 20:20:17","","","","",,,,,32,5.33,11,3,6,"Motion planning in belief space (under motion and sensing uncertainty) is a challenging problem due to the computational intractability of its exact solution. The Feedback-based Information RoadMap (FIRM) framework made an important theoretical step toward enabling …"
32,"OB Bayazit, D Xie, NM Amato","Iterative relaxation of constraints: A framework for improving automated motion planning",2005,"2005 IEEE/RSJ International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1545045/","https://scholar.google.com/scholar?cites=3337679591320700454&as_sdt=2005&sciodt=0,5&hl=en",82,"2020-05-04 20:20:17","","","","",,,,,32,2.13,11,3,15,"This paper presents a technique for improving the efficiency of automated motion planners. Motion planning has application in many areas such as robotics, virtual reality systems, computer-aided design, and even computational biology. Although there have been steady …"
31,"OB Bayazıt, JM Lien, NM Amato","Swarming behavior using probabilistic roadmap techniques",2004,"International Workshop on Swarm …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-30552-1_10","https://scholar.google.com/scholar?cites=9335160175402243117&as_sdt=2005&sciodt=0,5&hl=en",76,"2020-05-04 20:20:17","","","","",,,,,31,1.94,10,3,16,"While techniques exist for simulating swarming behaviors, these methods usually provide only simplistic navigation and planning capabilities. In this review, we explore the benefits of integrating roadmap-based path planning methods with flocking techniques to achieve …"
31,"S Thomas, X Tang, L Tapia, NM Amato","Simulating protein motions with rigidity analysis",2006,"Annual International Conference …","Springer","https://link.springer.com/chapter/10.1007/11732990_33","https://scholar.google.com/scholar?cites=1685717404863012695&as_sdt=2005&sciodt=0,5&hl=en",78,"2020-05-04 20:20:17","","","","",,,,,31,2.21,8,4,14,"Protein motions, ranging from molecular flexibility to large-scale conformational change, play an essential role in many biochemical processes. Despite the explosion in our knowledge of structural and functional data, our understanding of protein movement is still …"
31,"L Tapia, X Tang, S Thomas, NM Amato","Kinetics analysis methods for approximate folding landscapes",2007,"Bioinformatics","academic.oup.com","https://academic.oup.com/bioinformatics/article-abstract/23/13/i539/231562","https://scholar.google.com/scholar?cites=2597724811913281261&as_sdt=2005&sciodt=0,5&hl=en",80,"2020-05-04 20:20:17","","","","",,,,,31,2.38,8,4,13,"Motivation: Protein motions play an essential role in many biochemical processes. Lab studies often quantify these motions in terms of their kinetics such as the speed at which a protein folds or the population of certain interesting states like the native state. Kinetic …"
31,"DR Vallejo, C Jones, NM Amato","An adaptive framework for'single shot'motion planning",2000,"Proceedings. 2000 IEEE/RSJ …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/895220/","https://scholar.google.com/scholar?cites=1268607656041501432&as_sdt=2005&sciodt=0,5&hl=en",81,"2020-05-04 20:20:17","","","","",,,,,31,1.55,10,3,20,"This paper proposes an adaptive framework for single shot motion planning, ie, planning without preprocessing. This framework can be used in any situation, and in particular, is suitable for crowded environments in which the robot's free C-space has narrow corridors …"
31,"SA Jacobs, N Stradford, C Rodriguez…","A scalable distributed RRT for motion planning",2013,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6631304/","https://scholar.google.com/scholar?cites=4469893071073200711&as_sdt=2005&sciodt=0,5&hl=en",83,"2020-05-04 20:20:17","","","","",,,,,31,4.43,8,4,7,"Rapidly-exploring Random Tree (RRT), like other sampling-based motion planning methods, has been very successful in solving motion planning problems. Even so, sampling-based planners cannot solve all problems of interest efficiently, so attention is increasingly …"
29,"D Xie, M Morales, R Pearce, S Thomas, JM Lien…","Incremental map generation (IMG)",2008,"… Foundation of Robotics …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-68405-3_4","https://scholar.google.com/scholar?cites=8038354039460157022&as_sdt=2005&sciodt=0,5&hl=en",84,"2020-05-04 20:20:17","","","","",,,,,29,2.42,5,6,12,"Probabilistic roadmap methods (prm s) have been highly successful in solving many high degree of freedom motion planning problems arising in diverse application domains such as traditional robotics, computer-aided design, and computational biology and chemistry. One …"
29,"S Lee, NM Amato, J Fellers","Localization based on visibility sectors using range sensors",2000,"Proceedings 2000 ICRA …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/845277/","https://scholar.google.com/scholar?cites=13976476552170443319&as_sdt=2005&sciodt=0,5&hl=en",85,"2020-05-04 20:20:17","","","","",,,,,29,1.45,10,3,20,"Presents a rapid localization method for mobile robots. Localization, ie, absolute position measurement, is an important issue since odometer errors render it impossible for any robot to precisely follow a specified trajectory, resulting in a growing difference between the actual …"
28,"S Thomas, G Tanase, LK Dale…","Parallel protein folding with STAPL",2005,"Concurrency and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.950?casa_token=nXHBcx4hrNgAAAAA:ul8eigx-5bs0NIy1lKVmSYxa3dN0ZBAVvwO0nbAcZ_LRy4jvssv1vLcE8ZfxAwETtxH99T7RnlmiykXs","https://scholar.google.com/scholar?cites=10872251765300585587&as_sdt=2005&sciodt=0,5&hl=en",86,"2020-05-04 20:20:17","","","","",,,,,28,1.87,7,4,15,"The protein‐folding problem is a study of how a protein dynamically folds to its so‐called native state—an energetically stable, three‐dimensional conformation. Understanding this process is of great practical importance since some devastating diseases such as …"
27,"A Buss, A Fidel, T Smith, G Tanase, N Thomas…","The STAPL pview",2010,"… on Languages and …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-19595-2_18","https://scholar.google.com/scholar?cites=1094612901993743386&as_sdt=2005&sciodt=0,5&hl=en",87,"2020-05-04 20:20:17","","","","",,,,,27,2.70,5,6,10,"Abstract The Standard Template Adaptive Parallel Library (STAPL) is a C++ parallel programming library that provides a collection of distributed data structures (pContainers) and parallel algorithms (pAlgorithms) and a generic methodology for extending them to …"
27,"J Denny, K Shi, NM Amato","Lazy toggle PRM: A single-query approach to motion planning",2013,"2013 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6630904/","https://scholar.google.com/scholar?cites=5351374798837171487&as_sdt=2005&sciodt=0,5&hl=en",88,"2020-05-04 20:20:17","","","","",,,,,27,3.86,9,3,7,"Probabilistic RoadMaps (PRMs) are quite successful in solving complex and high-dimensional motion planning problems. While particularly suited for multiple-query scenarios and expansive spaces, they lack efficiency in both solving single-query scenarios …"
27,"G Song, S Thomas, NM Amato","A general framework for PRM motion planning",2003,"2003 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1242289/","https://scholar.google.com/scholar?cites=6043844563493880920&as_sdt=2005&sciodt=0,5&hl=en",89,"2020-05-04 20:20:17","","","","",,,,,27,1.59,9,3,17,"An important property of PRM roadmaps is that they provide a good approximation of the connectivity of the free C-space. We present a general framework for building and querying probabilistic roadmaps that includes all previous PRM variants as special cases. In …"
25,"M Zandifar, M Abdul Jabbar, A Majidi, D Keyes…","Composing algorithmic skeletons to express high-performance scientific applications",2015,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2751205.2751241","https://scholar.google.com/scholar?cites=11040038572506536894&as_sdt=2005&sciodt=0,5&hl=en",90,"2020-05-04 20:20:17","","","","",,,,,25,5.00,5,5,5,"Algorithmic skeletons are high-level representations for parallel programs that hide the underlying parallelism details from program specification. These skeletons are defined in terms of higher-order functions that can be composed to build larger programs. Many …"
25,"SA Jacobs, K Manavi, J Burgos, J Denny…","A scalable method for parallelizing sampling-based motion planning algorithms",2012,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6225334/","https://scholar.google.com/scholar?cites=12566872087798672459&as_sdt=2005&sciodt=0,5&hl=en",91,"2020-05-04 20:20:17","","","","",,,,,25,3.13,5,5,8,"This paper describes a scalable method for parallelizing sampling-based motion planning algorithms. It subdivides configuration space (C-space) into (possibly overlapping) regions and independently, in parallel, uses standard (sequential) sampling-based planners to …"
25,"W Son, K Kim, NM Amato…","A generalized framework for interactive dynamic simulation for multirigid bodies",2004,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1275525/","https://scholar.google.com/scholar?cites=16471021247907809440&as_sdt=2005&sciodt=0,5&hl=en",92,"2020-05-04 20:20:17","","","","",,,,,25,1.56,6,4,16,"This paper presents a generalized framework for dynamic simulation realized in a prototype simulator called the Interactive Generalized Motion Simulator (I-GMS), which can simulate motions of multirigid-body systems with contact interaction in virtual environments. I-GMS is …"
25,"J Denny, M Morales, S Rodriguez…","Adapting RRT growth for heterogeneous environments",2013,"2013 IEEE/RSJ …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6696589/","https://scholar.google.com/scholar?cites=1471562959556686333&as_sdt=2005&sciodt=0,5&hl=en",93,"2020-05-04 20:20:17","","","","",,,,,25,3.57,6,4,7,"Rapidly-exploring Random Trees (RRTs) are effective for a wide range of applications ranging from kinodynamic planning to motion planning under uncertainty. However, RRTs are not as efficient when exploring heterogeneous environments and do not adapt to the …"
25,"J Denny, R Sandström, A Bregger…","Dynamic region-biased rapidly-exploring random trees",2016,"… Workshop on the …","parasol.tamu.edu","https://parasol.tamu.edu/~ben0815/drrrt.pdf","https://scholar.google.com/scholar?cites=2644925044819414628&as_sdt=2005&sciodt=0,5&hl=en",102,"2020-05-04 20:20:17","PDF","","","",,,,,25,6.25,6,4,4,"Current state-of-the-art motion planners rely on samplingbased planning to explore the problem space for a solution. However, sampling valid configurations in narrow or cluttered workspaces remains a challenge. If a valid path for the robot correlates to a path in the …"
24,"T McMahon, S Thomas…","Sampling-based motion planning with reachable volumes: Theoretical foundations",2014,"2014 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6907820/","https://scholar.google.com/scholar?cites=5682448859151541703&as_sdt=2005&sciodt=0,5&hl=en",95,"2020-05-04 20:20:17","","","","",,,,,24,4.00,8,3,6,"We introduce a new concept, reachable volumes, that denotes the set of points that the end effector of a chain or linkage can reach. We show that the reachable volume of a chain is equivalent to the Minkowski sum of the reachable volumes of its links, and give an efficient …"
23,"S Rodriguez, JM Lien, NM Amato","A framework for planning motion in environments with moving obstacles",2007,"2007 IEEE/RSJ International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4399540/","https://scholar.google.com/scholar?cites=14025393504551177068&as_sdt=2005&sciodt=0,5&hl=en",94,"2020-05-04 20:20:17","","","","",,,,,23,1.77,8,3,13,"In this paper we present a heuristic approach to planning in an environment with moving obstacles. Our approach assumes that the robot has no knowledge of the future trajectory of the moving objects. Our framework also distinguishes between two types of moving objects …"
23,"L Tapia, S Thomas, B Boyd…","An unsupervised adaptive strategy for constructing probabilistic roadmaps",2009,"2009 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5152544/","https://scholar.google.com/scholar?cites=16541212762111373003&as_sdt=2005&sciodt=0,5&hl=en",97,"2020-05-04 20:20:17","","","","",,,,,23,2.09,6,4,11,"Since planning environments are complex and no single planner exists that is best for all problems, much work has been done to explore methods for selecting where and when to apply particular planners. However, these two questions have been difficult to answer, even …"
22,"C Ekenna, SA Jacobs, S Thomas…","Adaptive neighbor connection for PRMs: A natural fit for heterogeneous environments and parallelism",2013,"2013 IEEE/RSJ …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6696510/","https://scholar.google.com/scholar?cites=14475129284218418793&as_sdt=2005&sciodt=0,5&hl=en",96,"2020-05-04 20:20:17","","","","",,,,,22,3.14,6,4,7,"Probabilistic Roadmap Methods (PRMs) are widely used motion planning methods that sample robot configurations (nodes) and connect them to form a graph (roadmap) containing feasible trajectories. Many PRM variants propose different strategies for each of …"
22,"J Kim, RA Pearce, NM Amato","Robust geometric-based localization in indoor environments using sonar range sensors",2002,"IEEE/RSJ International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1041426/","https://scholar.google.com/scholar?cites=10844418110939196356&as_sdt=2005&sciodt=0,5&hl=en",98,"2020-05-04 20:20:17","","","","",,,,,22,1.22,7,3,18,"In this paper, we describe a method for navigation and localization of a mobile robot using sonar sensors in an indoor environment. This is an enhanced version of our previous method (2001) which assumed a perfectly known environment and perfect sensor data. We …"
21,"A Agha-mohammadi, S Chakravorty…","On the probabilistic completeness of the sampling-based feedback motion planners in belief space",2012,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6225062/","https://scholar.google.com/scholar?cites=9834973723265588570&as_sdt=2005&sciodt=0,5&hl=en",99,"2020-05-04 20:20:17","","","","",,,,,21,2.63,7,3,8,"This paper extends the concept of “probabilistic completeness” defined for motion planners in state space (or configuration space) to the concept of “probabilistic completeness under uncertainty” for motion planners in belief space. Accordingly, an approach is proposed to …"
21,"J Denny, NM Amato","The toggle local planner for sampling-based motion planning",2012,"2012 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6225212/","https://scholar.google.com/scholar?cites=12740595064916372376&as_sdt=2005&sciodt=0,5&hl=en",100,"2020-05-04 20:20:17","","","","",,,,,21,2.63,11,2,8,"Sampling-based solutions to the motion planning problem, such as the probabilistic roadmap method (PRM), have become commonplace in robotics applications. These solutions are the norm as the dimensionality of the planning space grows, ie, d>; 5. An …"
21,"JE Walter, JL Welch, NM Amato","Distributed reconfiguration of hexagonal metamorphic robots in two dimensions",2000,"Sensor Fusion and …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/4196/0000/Distributed-reconfiguration-of-hexagonal-metamorphic-robots-in-two-dimensions/10.1117/12.403743.short","https://scholar.google.com/scholar?cites=8796410637501741262&as_sdt=2005&sciodt=0,5&hl=en",101,"2020-05-04 20:20:17","","","","",,,,,21,1.05,7,3,20,"The problem addressed in the distributed reconfiguration of a metamorphic robotic system composed of any number of two dimensional hexagonal modules from specific initial to specific goal configurations. The initial configuration considered is a straight chain of …"
21,"K Shi, J Denny, NM Amato","Spark PRM: Using RRTs within PRMs to efficiently explore narrow passages",2014,"2014 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6907540/","https://scholar.google.com/scholar?cites=17664319327230367573&as_sdt=2005&sciodt=0,5&hl=en",103,"2020-05-04 20:20:17","","","","",,,,,21,3.50,7,3,6,"Probabilistic RoadMaps (PRMs) have been successful for many high-dimensional motion planning problems. However, they encounter difficulties when mapping narrow passages. While many PRM sampling methods have been proposed to increase the proportion of …"
20,"D Vallejo, I Remmler, NM Amato","An adaptive framework for'single shot'motion planning: a self-tuning system for rigid and articulated robots",2001,"Proceedings 2001 ICRA …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/932524/","https://scholar.google.com/scholar?cites=6766023888399664832&as_sdt=2005&sciodt=0,5&hl=en",104,"2020-05-04 20:20:17","","","","",,,,,20,1.05,7,3,19,"Describes an enhanced version of an adaptive framework for single shot motion planning (Vallejo et al., 2000). This framework is versatile, and particularly suitable for crowded environments. Our iterative strategy analyzes the characteristics of the query and adaptively …"
20,"A Giese, D Latypov, NM Amato","Reciprocally-rotating velocity obstacles",2014,"2014 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6907324/","https://scholar.google.com/scholar?cites=12742651914888574249&as_sdt=2005&sciodt=0,5&hl=en",119,"2020-05-04 20:20:17","","","","",,,,,20,3.33,7,3,6,"Modern multi-agent systems frequently use highlevel planners to extract basic paths for agents, and then rely on local collision avoidance to ensure that the agents reach their destinations without colliding with one another or dynamic obstacles. One state-of-the-art …"
19,"NM Amato, J Perdue, A Pietracaprina…","Predicting performance on SMPs. a case study: The SGI Power Challenge",2000,"Proceedings 14th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/846058/","https://scholar.google.com/scholar?cites=12487827452998665224&as_sdt=2005&sciodt=0,5&hl=en",105,"2020-05-04 20:20:17","","","","",,,,,19,0.95,5,4,20,"We study the issue of performance prediction on the SGI-Power Challenge, a typical SMP. On such a platform, the cost of memory accesses depends on their locality and on contention among processors. By running a carefully designed suite of microbenchmarks …"
19,"X Tang, S Thomas, L Tapia, NM Amato","Tools for simulating and analyzing RNA folding kinetics",2007,"Annual International Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-71681-5_19","https://scholar.google.com/scholar?cites=11363854704872190009&as_sdt=2005&sciodt=0,5&hl=en",106,"2020-05-04 20:20:17","","","","",,,,,19,1.46,5,4,13,"It has recently been found that some RNA functions are determined by the actual folding kinetics and not just the RNA's nucleotide sequence or its native structure. We present new computational tools for simulating and analyzing RNA folding kinetic metrics such as …"
19,"Y Lu, JM Lien, M Ghosh, NM Amato","α-decomposition of polygons",2012,"Computers & Graphics","Elsevier","https://www.sciencedirect.com/science/article/pii/S009784931200057X","https://scholar.google.com/scholar?cites=18035457511668821446&as_sdt=2005&sciodt=0,5&hl=en",108,"2020-05-04 20:20:17","","","","",,,,,19,2.38,5,4,8,"Decomposing a shape into visually meaningful parts comes naturally to humans, but recreating this fundamental operation in computers has been shown to be difficult. Similar challenges have puzzled researchers in shape reconstruction for decades. In this paper, we …"
18,"X Tang, S Thomas, NM Amato","Planning with reachable distances: Fast enforcement of closure constraints",2007,"Proceedings 2007 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4209490/","https://scholar.google.com/scholar?cites=17650045512792908742&as_sdt=2005&sciodt=0,5&hl=en",107,"2020-05-04 20:20:17","","","","",,,,,18,1.38,6,3,13,"Motion planning for closed-chain systems is particularly difficult due to additional closure constraints placed on the system. In fact, the probability of randomly selecting a set of joint angles that satisfy the closure constraints is zero. We propose planning with reachable …"
18,"NM Amato","Determining the separation of simple polygons",1994,"International Journal of Computational Geometry & …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0218195994000240","https://scholar.google.com/scholar?cites=14767789960867166702&as_sdt=2005&sciodt=0,5&hl=en",118,"2020-05-04 20:20:17","","","","",,,,,18,0.69,18,1,26,"Given simple polygons P and Q, their separation, denoted by σ (P, Q), is defined to be the minimum distance between their boundaries. We present a parallel algorithm for finding a closest pair among all pairs (p, q), p∈ P and q∈ Q. The algorithm runs in O (log n) time …"
18,"A Agha-mohammadi, S Agarwal…","Simultaneous localization and planning for physical mobile robots via enabling dynamic replanning in belief space",2015,"arXiv preprint arXiv …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/2612/86c8b41fe1777d478dc9185e8d6cbed3f034.pdf","https://scholar.google.com/scholar?cites=18313198094990831849&as_sdt=2005&sciodt=0,5&hl=en",121,"2020-05-04 20:20:17","PDF","","","",,,,,18,3.60,6,3,5,"Simultaneous planning while localizing is a crucial ability for an autonomous robot operating under uncertainty. This paper addresses this problem by designing methods to dynamically replan while the localization uncertainty or environment map is updated. In particular, relying …"
17,"G Tanase, M Bianco, NM Amato…","The stapl parray",2007,"Proceedings of the 2007 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1327171.1327180","https://scholar.google.com/scholar?cites=17760307498820201420&as_sdt=2005&sciodt=0,5&hl=en",109,"2020-05-04 20:20:17","","","","",,,,,17,1.31,4,4,13,"ABSTRACT The Standard Template Adaptive Parallel Library (STAPL) is a parallel programming framework that extends C++ and STL with support for parallelism. STAPL provides parallel data structures (pContainers) and generic parallel algorithms …"
17,"G Tanase, C Raman, M Bianco, NM Amato…","Associative parallel containers in STAPL",2007,"… on Languages and …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-85261-2_11","https://scholar.google.com/scholar?cites=2645658007017481198&as_sdt=2005&sciodt=0,5&hl=en",110,"2020-05-04 20:20:17","","","","",,,,,17,1.31,3,5,13,"Abstract The Standard Template Adaptive Parallel Library (stapl) is a parallel programming framework that extends C++ and stl with support for parallelism. stapl provides a collection of parallel data structures (pContainers) and algorithms (pAlgorithms) and a generic …"
17,"AA Buss, TG Smith, G Tanase, NL Thomas…","Design for Interoperability in stapl: pMatrices and Linear Algebra Algorithms",2008,"… on Languages and …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-89740-8_21","https://scholar.google.com/scholar?cites=3853990887241654852&as_sdt=2005&sciodt=0,5&hl=en",111,"2020-05-04 20:20:17","","","","",,,,,17,1.42,3,5,12,"Abstract The Standard Template Adaptive Parallel Library (stapl) is a high-productivity parallel programming framework that extends C++ and stl with unified support for shared and distributed memory parallelism. stapl provides distributed data structures (pContainers) …"
17,"AV Estrada, JM Lien, NM Amato","Vizmo++: a visualization, authoring, and educational tool for motion planning",2006,"Proceedings 2006 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1641796/","https://scholar.google.com/scholar?cites=14143981160931358552&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-05-04 20:20:17","","","","",,,,,17,1.21,6,3,14,"Comprehension of concepts and algorithms involved in the robotics field can be improved through the use of an interactive visualization tool. In this paper we present an interactive tool for visualizing and editing motion planning environments, problem instances, and their …"
17,"T McMahon, S Thomas…","Reachable volume RRT",2015,"2015 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7139607/","https://scholar.google.com/scholar?cites=9982532645919031837&as_sdt=2005&sciodt=0,5&hl=en",113,"2020-05-04 20:20:17","","","","",,,,,17,3.40,6,3,5,"Reachable volumes are a new technique that allows one to efficiently restrict sampling to feasible/reachable regions of the planning space even for high degree of freedom and highly constrained problems. However, they have so far only been applied to graph-based …"
17,"NM Amato, P An","Task scheduling and parallel mesh-sweeps in transport computations",2000,"TR00-009, Department of Computer Science …","researchgate.net","https://www.researchgate.net/profile/Nancy_Amato/publication/2632251_Task_Scheduling_and_Parallel_Mesh-Sweeps_in_Transport_Computations/links/54661c540cf2f5eb180164b8/Task-Scheduling-and-Parallel-Mesh-Sweeps-in-Transport-Computations.pdf","https://scholar.google.com/scholar?cites=13152541689694877627&as_sdt=2005&sciodt=0,5&hl=en",114,"2020-05-04 20:20:17","PDF","","","",,,,,17,0.85,9,2,20,"In this report, we describe the relationship between task scheduling and deterministic mesh sweeps that arise in particle-transport computations. In particular, we argue that the efficient parallelization of such computations is most accurately viewed as a generalization of the …"
17,"O Pearce, T Gamblin, BR De Supinski…","Load balancing n-body simulations with highly non-uniform density",2014,"Proceedings of the 28th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2597652.2597659","https://scholar.google.com/scholar?cites=16368592121538466477&as_sdt=2005&sciodt=0,5&hl=en",115,"2020-05-04 20:20:17","","","","",,,,,17,2.83,4,4,6,"ABSTRACT N-body methods simulate the evolution of systems of particles (or bodies). They are critical for scientific research in fields as diverse as molecular dynamics, astrophysics, and material science. Most load balancing techniques for N-body methods use particle …"
17,"G Song, NM Amato","A motion planning approach to folding: From paper craft to protein structure prediction",2000,"Department of Computer Science, Texas A&M …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.20.832&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=11501641641108116086&as_sdt=2005&sciodt=0,5&hl=en",116,"2020-05-04 20:20:17","PDF","","","",,,,,17,0.85,9,2,20,"In this paper, we present a framework for studying folding problems from a motion planning perspective. In particular, all folding objects are modeled as tree-like multi-link articulatedrobots', where fold positions correspond to joints and areas that cannot fold …"
17,"S Rodriguez, J Denny, T Zourntos…","Toward simulating realistic pursuit-evasion using a roadmap-based approach",2010,"… Conference on Motion in …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-16958-8_9","https://scholar.google.com/scholar?cites=18009460486393790757&as_sdt=2005&sciodt=0,5&hl=en",117,"2020-05-04 20:20:17","","","","",,,,,17,1.70,4,4,10,"In this work, we describe an approach for modeling and simulating group behaviors for pursuit-evasion that uses a graph-based representation of the environment and integrates multi-agent simulation with roadmap-based path planning. We demonstrate the utility of this …"
17,"HYC Yeh, J Denny, A Lindsey…","UMAPRM: Uniformly sampling the medial axis",2014,"… on Robotics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6907711/","https://scholar.google.com/scholar?cites=17006369091729700254&as_sdt=2005&sciodt=0,5&hl=en",122,"2020-05-04 20:20:17","","","","",,,,,17,2.83,4,4,6,"Maintaining clearance, or distance from obstacles, is a vital component of successful motion planning algorithms. Maintaining high clearance often creates safer paths for robots. Contemporary sampling-based planning algorithms that utilize the medial axis, or the set of …"
16,"T McMahon, S Thomas…","Sampling based motion planning with reachable volumes: Application to manipulators and closed chain systems",2014,"2014 IEEE/RSJ …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6943082/","https://scholar.google.com/scholar?cites=7529398979678405521&as_sdt=2005&sciodt=0,5&hl=en",120,"2020-05-04 20:20:17","","","","",,,,,16,2.67,5,3,6,"Reachable volumes are a geometric representation of the regions the joints of a robot can reach. They can be used to generate constraint satisfying samples for problems including complicated linkage robots (eg closed chains and graspers). They can also be used to assist …"
