Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
39,"J Criswell, N Geoffray, VS Adve","Memory Safety for Low-Level Software/Hardware Interactions.",2009,"USENIX Security Symposium","static.usenix.org","https://static.usenix.org/event/sec09/tech/full_papers/criswell.pdf","https://scholar.google.com/scholar?cites=8344414903995972366&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-05-04 20:16:33","PDF","","","",,,,,39,3.55,13,3,11,"Abstract Systems that enforce memory safety for today's operating system kernels and other system software do not account for the behavior of low-level software/hardware interactions such as memory-mapped I/O, MMU configuration, and context switching. Bugs in such low …"
39,"M Vakilian, D Dig, R Bocchino…","Inferring method effect summaries for nested heap regions",2009,"2009 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5431752/","https://scholar.google.com/scholar?cites=3443739637714383357&as_sdt=2005&sciodt=0,5&hl=en",52,"2020-05-04 20:16:33","","","","",,,,,39,3.55,10,4,11,"Effect systems are important for reasoning about the side effects of a program. Although effect systems have been around for decades, they have not been widely adopted in practice because of the large number of annotations that they require. A tool that infers …"
38,"C Lattner, V Adve","Architecture for a next-generation gcc",2003,"GCC Developers' Summit","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.5.9896&rep=rep1&type=pdf#page=121","https://scholar.google.com/scholar?cites=5166044825768734330&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-05-04 20:16:33","PDF","","","",,,,,38,2.24,19,2,17,"This paper presents a design and implementation of a whole-program interprocedural optimizer built in the GCC framework. Through the introduction of a new languageindependent intermediate representation, we extend the current GCC architecture …"
36,"S Adve, VS Adve, G Agha, MI Frank, M Garzarán, J Hart…","Parallel computing research at Illinois: The UPCRC agenda",2008,"Urbana, IL: Univ. Illinois …","","","https://scholar.google.com/scholar?cites=9208425060636371182&as_sdt=2005&sciodt=0,5&hl=en",54,"2020-05-04 20:16:33","CITATION","","","",,,,,36,3.00,5,7,12,""
34,"ML Li, P Ramachandran, SK Sahoo, SV Adve…","Swat: An error resilient system",2008,"Proceedings of …","academia.edu","https://www.academia.edu/download/42845399/08SELSE-Li.pdf","https://scholar.google.com/scholar?cites=16863579667357621432&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-05-04 20:16:33","PDF","","","",,,,,34,2.83,7,5,12,"As devices continue to scale, future shipped hardware is more likely to fail due to in-the-field hardware faults. As traditional redundancy-based hardware reliability solutions are too expensive to be broadly deployable, recent research has focused on low-overhead …"
33,"C Lattner, VS Adve","Transparent pointer compression for linked data structures",2005,"Proceedings of the 2005 workshop on Memory …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1111583.1111587","https://scholar.google.com/scholar?cites=8850403016575631812&as_sdt=2005&sciodt=0,5&hl=en",56,"2020-05-04 20:16:33","","","","",,,,,33,2.20,17,2,15,"bit address spaces are increasingly important for modern applications, but they come at a price: pointers use twice as much memory, reducing the effective cache capacity and memory bandwidth of the system (compared to 32-bit address spaces). This paper presents …"
33,"RL Bocchino, VS Adve","Types, regions, and effects for safe programming with object-oriented parallel frameworks",2011,"European Conference on Object-Oriented …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-22655-7_15","https://scholar.google.com/scholar?cites=3715227323823429807&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-05-04 20:16:33","","","","",,,,,33,3.67,17,2,9,"Object-oriented frameworks can make parallel programming easier by providing generic parallel algorithms such as map, reduce, or pipeline and letting the user fill in the details with sequential code. However, such frameworks can produce incorrect behavior if they are not …"
32,"ST Heumann, VS Adve, S Wang","The tasks with effects model for safe concurrency",2013,"ACM SIGPLAN Notices","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2517327.2442540","https://scholar.google.com/scholar?cites=15838039949446562855&as_sdt=2005&sciodt=0,5&hl=en",59,"2020-05-04 20:16:33","","","","",,,,,32,4.57,11,3,7,"Today's widely-used concurrent programming models either provide weak safety guarantees, making it easy to write code with subtle errors, or are limited in the class of programs that they can express. We propose a new concurrent programming model based …"
32,"E Deelman, R Bargodia…","Improving lookahead in parallel discrete event simulations of large-scale applications using compiler analysis",2001,"… 15th Workshop on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/924616/","https://scholar.google.com/scholar?cites=826540897987360652&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-05-04 20:16:33","","","","",,,,,32,1.68,11,3,19,"This paper addresses the issue of efficient and accurate performance prediction of large-scale message-passing applications on high performance architectures using simulation. Such simulators are often based on parallel discrete event simulation, typically using the …"
30,"C Lattner, V Adve","Data structure analysis: A fast and scalable context-sensitive heap analysis",2003,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.57.9222&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=11843935253777178218&as_sdt=2005&sciodt=0,5&hl=en",61,"2020-05-04 20:16:33","PDF","","","",,,,,30,1.76,15,2,17,"In our recent work, we have developed compiler analyses and transformations that operate at the level of entire logical data structures, rather than individual load and store operations or individual data elements. This paper describes a fast, scalable heap analysis algorithm …"
28,"C Lattner, V Adve","Data structure analysis: An efficient context-sensitive heap analysis",2003,"","webdocs.cs.ualberta.ca","http://webdocs.cs.ualberta.ca/~amaral/courses/605/papers/RFI-Lattner-02.pdf","https://scholar.google.com/scholar?cites=8385296305067184176&as_sdt=2005&sciodt=0,5&hl=en",62,"2020-05-04 20:16:33","PDF","","","",,,,,28,1.65,14,2,17,"This paper presents an efficient context-sensitive heap analysis algorithm called Data Structure Analysis designed to enable analyses and transformations on entire disjoint recursive data structures. The analysis has several challenging properties needed to enable …"
25,"RL Bocchino Jr, VS Adve","Vector LLVA: a virtual vector instruction set for media processing",2006,"… of the 2nd international conference on Virtual …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1134760.1134769","https://scholar.google.com/scholar?cites=13084750263301823577&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-05-04 20:16:33","","","","",,,,,25,1.79,13,2,14,"We present Vector LLVA, a virtual instruction set architecture (VISA) that exposes extensive static information about vector parallelism while avoiding the use of hardware-specific parameters. We provide both arbitrary-length vectors (for targets that allow vectors of …"
24,"VS Adve, R Bagrodia, E Deelman…","Compiler-supported simulation of highly scalable parallel applications",1999,"SC'99: Proceedings …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1592644/","https://scholar.google.com/scholar?cites=46598841145922998&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-05-04 20:16:33","","","","",,,,,24,1.14,6,4,21,"In this paper, we propose and evaluate practical, automatic techniques that exploit compiler analysis to facilitate simulation of very large message-passing systems. We use a compiler-synthesized static task graph model to identify the control-flow and the subset of the …"
24,"P Srivastava, M Kang, SK Gonugondla…","PROMISE: An end-to-end design of a programmable mixed-signal accelerator for machine-learning algorithms",2018,"2018 ACM/IEEE 45th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8416817/","https://scholar.google.com/scholar?cites=12061293421469826724&as_sdt=2005&sciodt=0,5&hl=en",68,"2020-05-04 20:16:33","","","","",,,,,24,12.00,6,4,2,"Analog/mixed-signal machine learning (ML) accelerators exploit the unique computing capability of analog/mixed-signal circuits and inherent error tolerance of ML algorithms to obtain higher energy efficiencies than digital ML accelerators. Unfortunately, these …"
21,"V Adve, J Mellor-Crummey","Advanced code generation for high performance Fortran",2001,"Compiler optimizations for scalable parallel …","Springer","https://link.springer.com/chapter/10.1007/3-540-45403-9_16","https://scholar.google.com/scholar?cites=9168228589839053745&as_sdt=2005&sciodt=0,5&hl=en",65,"2020-05-04 20:16:33","","","","",,,,,21,1.11,11,2,19,"For data-parallel languages such as High Performance Fortran to achieve wide acceptance, parallelizing compilers must be able to provide consistently high performance for a broad spectrum of scientific applications. Although compilation of regular data-parallel applications …"
21,"R Wei, L Schwartz, V Adve","DLVM: A modern compiler infrastructure for deep learning systems",2017,"arXiv preprint arXiv:1711.03016","arxiv.org","https://arxiv.org/abs/1711.03016","https://scholar.google.com/scholar?cites=16251965692390475803&as_sdt=2005&sciodt=0,5&hl=en",67,"2020-05-04 20:16:33","","","","",,,,,21,7.00,7,3,3,"Deep learning software demands reliability and performance. However, many of the existing deep learning frameworks are software libraries that act as an unsafe DSL in Python and a computation graph interpreter. We present DLVM, a design and implementation of a …"
19,"VS Adve, MK Vernon","Performance analysis of multiprocessor mesh interconnection networks with wormhole routing",1991,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.48.4149&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=11375875349962665552&as_sdt=2005&sciodt=0,5&hl=en",66,"2020-05-04 20:16:33","BOOK","","","",,,,,19,0.66,10,2,29,"In this paper, we develop a fairly precise performance model for k-ary n-cube networks with single-flit or infinite buffers, and wormhole routing. The models include the deadlock-free routing scheme of Dally and Seitz in the finite-buffer case. In contrast to previous work, we …"
17,"VS Adve, MK Vernon","A deterministic model for parallel program performance evaluation",1998,"","scholarship.rice.edu","https://scholarship.rice.edu/handle/1911/96503","https://scholar.google.com/scholar?cites=12194192522286434276&as_sdt=2005&sciodt=0,5&hl=en",69,"2020-05-04 20:16:33","","","","",,,,,17,0.77,9,2,22,"Analytical models for parallel programs have been successful at providing simple qualitative insights and bounds on scalability, but have been less successful in practice for predicting detailed, quantitative information about program performance. We develop a conceptually …"
16,"J Criswell, B Monroe, V Adve","A virtual instruction set interface for operating system kernels",2006,"Workshop on the Interaction between …","llvm.org","https://llvm.org/pubs/2006-06-18-WIOSCA-LLVAOS.pdf","https://scholar.google.com/scholar?cites=4537766057927586991&as_sdt=2005&sciodt=0,5&hl=en",70,"2020-05-04 20:16:33","PDF","","","",,,,,16,1.14,5,3,14,"In this paper, we propose and evaluate a virtual instruction set interface between an operating system (OS) kernel and a general purpose processor architecture. This interface is a set of operations added to a previously proposed virtual instruction set architecture called …"
14,"S Dasgupta, D Park, T Kasampalis, VS Adve…","A complete formal semantics of x86-64 user-level instruction set architecture",2019,"Proceedings of the 40th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3314221.3314601","https://scholar.google.com/scholar?cites=22435612412134372&as_sdt=2005&sciodt=0,5&hl=en",74,"2020-05-04 20:16:33","","","","",,,,,14,14.00,3,5,1,"We present the most complete and thoroughly tested formal semantics of x86-64 to date. Our semantics faithfully formalizes all the non-deprecated, sequential user-level instructions of the x86-64 Haswell instruction set architecture. This totals 3155 instruction variants …"
13,"J Mellor-Crummey, V Adve","Simplifying control flow in compiler-generated parallel code",1998,"International Journal of Parallel Programming","Springer","https://link.springer.com/article/10.1023/A:1018776615791","https://scholar.google.com/scholar?cites=16651805599843836360&as_sdt=2005&sciodt=0,5&hl=en",71,"2020-05-04 20:16:33","","","","",,,,,13,0.59,7,2,22,"Optimizing compilers for data-parallel languages such as High Performance Fortran perform a complex sequence of transformations. However, the effects of many transformations are not independent, which makes it challenging to generate high quality code. In particular …"
12,"V Adve, A Akinsanmi, G Tracy, M Vernon, S Wright…","Model-based control of adaptive applications: An overview",2002,"ipdps","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.91.8819&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=6529496723272837393&as_sdt=2005&sciodt=0,5&hl=en",72,"2020-05-04 20:16:33","PDF","","","",,,,,12,0.67,2,6,18,"Abstract Model-based control utilizes performance models of applications to choose performant system configurations for execution of applications. The performance models used in this research separate specification of the software system from specification of the …"
11,"V Adve, C Koelbel, JM Mellor-Crummey","Performance analysis of data parallel programs",1994,"PROC. WORKSHOP ON …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.42.80","https://scholar.google.com/scholar?cites=9599605183686978518&as_sdt=2005&sciodt=0,5&hl=en",73,"2020-05-04 20:16:33","","","","",,,,,11,0.42,4,3,26,"Effective strategies for performance analysis and tuning will be essential for the success of data parallel languages such as High-Performance Fortran (HPF) and Fortran D. Since compilers for these languages insert all communication, they have considerable knowledge …"
9,"VS Adve, R Nelson","The relationship between Bernoulli and fixed feedback policies for the M/G/1 queue",1994,"Operations research","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/opre.42.2.380","https://scholar.google.com/scholar?cites=18364638074493607763&as_sdt=2005&sciodt=0,5&hl=en",75,"2020-05-04 20:16:33","","","","",,,,,9,0.35,5,2,26,"We consider an M/G/1 queue with feedback, in which customers, after receiving service, either return to the tail of the queue or depart the system, according to some feedback policy. We derive simple expressions for the expected response time for feedback policies that …"
9,"B Choi, R Komuravelli, H Sung, R Bocchino…","Denovo: Rethinking hardware for disciplined parallelism",2010,"Proceedings of the …","usenix.org","https://www.usenix.org/legacy/events/hotpar10/final_posters/Choi.pdf","https://scholar.google.com/scholar?cites=9064691253471461484&as_sdt=2005&sciodt=0,5&hl=en",76,"2020-05-04 20:16:33","PDF","","","",,,,,9,0.90,2,5,10,"We believe that future large-scale multicore systems will require disciplined parallel programming practices, including data-race-freedom, deterministic-by-default semantics, and structured, explicit parallel control and side-effects. We argue that this software …"
9,"M Kotsifakou, P Srivastava, MD Sinclair…","Hpvm: Heterogeneous parallel virtual machine",2018,"Proceedings of the 23rd …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3178487.3178493","https://scholar.google.com/scholar?cites=13698261583797029107&as_sdt=2005&sciodt=0,5&hl=en",78,"2020-05-04 20:16:33","","","","",,,,,9,4.50,2,4,2,"We propose a parallel program representation for heterogeneous systems, designed to enable performance portability across a wide range of popular parallel hardware, including GPUs, vector instruction sets, multicore CPUs and potentially FPGAs. Our representation …"
8,"ML Li, P Ramachandran, SV Adve…","Towards a software-hardware co-designed resilient system",2007,"3rd Workshop on …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/21f3/ec16853abf211f086eea651db8876f4e1893.pdf","https://scholar.google.com/scholar?cites=8715812938700049472&as_sdt=2005&sciodt=0,5&hl=en",77,"2020-05-04 20:16:33","PDF","","","",,,,,8,0.62,2,4,13,"With continued CMOS scaling, future shipped hardware will be increasingly vulnerable to in-the-field faults. To be broadly deployable, the hardware reliability solution must incur low overheads, precluding use of excessive redundancy. We explore a co-designed …"
7,"V Adve, R Sakellariou","Compiler synthesis of task graphs for a parallel system performance modeling environment",1998,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.584.7646","https://scholar.google.com/scholar?cites=10429390000013731927&as_sdt=2005&sciodt=0,5&hl=en",79,"2020-05-04 20:16:33","","","","",,,,,7,0.32,4,2,22,"CiteSeerX - Document Details (Isaac Councill, Lee Giles, Pradeep Teregowda): Task graphs and their equivalents have proved to be a valuable abstraction for representing the execution of parallel programs in a number of different appli-cations. Perhaps the …"
7,"V Adve, J Mellor-Crummey","Advanced code generation for high performance Fortran, Compiler optimizations for scalable parallel systems: languages, compilation techniques, and …",2001,"","Springer-Verlag New York, Inc., New …","","https://scholar.google.com/scholar?cites=3859291537827603639&as_sdt=2005&sciodt=0,5&hl=en",80,"2020-05-04 20:16:33","CITATION","","","",,,,,7,0.37,4,2,19,""
6,"RL Bocchino, VS Adve","Formal definition and proof of soundness for Core DPJ",,"Technical Report UIUCDCS","","","https://scholar.google.com/scholar?cites=1249712119338438709&as_sdt=2005&sciodt=0,5&hl=en",81,"2020-05-04 20:16:33","CITATION","","","",,,,,6,0.00,3,2,,""
6,"VS Adve, J Mellor-Crummey, A Sethi","An integer set framework for HPF analysis and code generation",1997,"","scholarship.rice.edu","https://scholarship.rice.edu/handle/1911/96466","https://scholar.google.com/scholar?cites=13381130404566154007&as_sdt=2005&sciodt=0,5&hl=en",82,"2020-05-04 20:16:33","","","","",,,,,6,0.26,2,3,23,"Communication analysis and code generation for data parallel languages are naturally formulated as operations on integer sets. Principal analysis and code generation tasks require manipulation of sets of data, sets of processors, and sets of iterations. We describe a …"
6,"W Dietz, J Cranmer, N Dautenhahn…","Slipstream: automatic interprocess communication optimization",2015,"2015 {USENIX} Annual …","usenix.org","https://www.usenix.org/conference/atc15/technical-session/presentation/dietz","https://scholar.google.com/scholar?cites=1214235625441841423&as_sdt=2005&sciodt=0,5&hl=en",83,"2020-05-04 20:16:33","","","","",,,,,6,1.20,2,4,5,"We present Slipstream, a userspace solution for transparently selecting efficient local transports in distributed applications written to use TCP/IP, when such applications communicate between local processes. Slipstream is easy to deploy because it is language …"
6,"V Adve","The next generation of compilers",2009,"Proc. of CGO","","","https://scholar.google.com/scholar?cites=2825692285413436717&as_sdt=2005&sciodt=0,5&hl=en",84,"2020-05-04 20:16:33","CITATION","","","",,,,,6,0.55,6,1,11,""
6,"V Adve, C Koelbel, J Mellor-Crummey","CRPC-TR95520 March, 1995",1995,"","softlib.rice.edu","http://softlib.rice.edu/pub/CRPC-TRs/reports/CRPC-TR95520.pdf","https://scholar.google.com/scholar?cites=9362213085106727291&as_sdt=2005&sciodt=0,5&hl=en",85,"2020-05-04 20:16:33","PDF","","","",,,,,6,0.24,2,3,25,"Data parallel languages such as High-Performance Fortran (HPF) and Fortran D simplify the tas k of parallel programming by ena b ling users to ex press parallel algorithms at a high le v el. C ompilers for these languages are responsib le for realiz ing parallelism and inserting …"
6,"R Wei, L Schwartz, V Adve","DLVM: A modern compiler framework for neural network DSLs",2017,"Urbana","learningsys.org","http://learningsys.org/nips17/assets/papers/paper_23.pdf","https://scholar.google.com/scholar?cites=8558475587449128035&as_sdt=2005&sciodt=0,5&hl=en",86,"2020-05-04 20:16:33","PDF","","","",,,,,6,2.00,2,3,3,"Deep learning software demands reliability and performance. We present DLVM, a design and implementation of a compiler infrastructure with a linear algebra intermediate representation, algorithmic differentiation by adjoint code generation, domain-specific …"
5,"PON Meredith, B Pankaj, SK Sahoo, CA Lattner…","How Successful Is Data Structure Analysis in Isolating and Analyzing Linked Data Structures?",2005,"","ideals.illinois.edu","http://www.ideals.illinois.edu/handle/2142/11124","https://scholar.google.com/scholar?cites=9314041357808586354&as_sdt=2005&sciodt=0,5&hl=en",87,"2020-05-04 20:16:33","","","","",,,,,5,0.33,1,5,15,"This report describes a set of experiments to evaluate qualitatively the effectiveness of Data Structure Analysis (DSA) in identifying properties of a program's data structures. We manually inspected several benchmarks to identify linked data structures and their …"
5,"VS Adve, R Bagrodia, JC Browne, E Deelman, A Dube…","John Rice, Rizos Sakellariou, David Sundaram-stukel, Patricia J. Teller y Mary K. Vernon: POEMS: End-to-End Performance Design of Large Parallel …",2001,"IEEE Transactions on …","","","https://scholar.google.com/scholar?cites=17795359998687307217&as_sdt=2005&sciodt=0,5&hl=en",88,"2020-05-04 20:16:33","CITATION","","","",,,,,5,0.26,1,6,19,""
5,"SK Sahoo, ML Li, P Ramchandran, S Adve, V Adve…","Using likely program invariants for hardware reliability",2008,"Proc. of the 2008 …","","","https://scholar.google.com/scholar?cites=3668568546311168526&as_sdt=2005&sciodt=0,5&hl=en",89,"2020-05-04 20:16:33","CITATION","","","",,,,,5,0.42,1,6,12,""
5,"C Lattner, V Adve","A compilation framework for lifelong program analysis and transformation",,"CGO","","","https://scholar.google.com/scholar?cites=4996622718688459844&as_sdt=2005&sciodt=0,5&hl=en",90,"2020-05-04 20:16:33","CITATION","","","",,,,,5,0.00,3,2,,""
5,"B Ensink, V Adve","Language support for coordinating adaptation in distributed systems",2002,"","dl.acm.org","https://dl.acm.org/citation.cfm?id=871141","https://scholar.google.com/scholar?cites=12860699767986443294&as_sdt=2005&sciodt=0,5&hl=en",91,"2020-05-04 20:16:33","","","","",,,,,5,0.28,3,2,18,"The increasing popularity of distributed applications has shown a need for writing flexible software that can adapt to take maximum advantage of all available resources or to provide the best quality of service in a less-than-ideal environment. Such adaptive software can be …"
5,"V Adve, J Mellor-Crummey, A Sethi","HPF analysis and code generation using integer sets",1997,"","researchgate.net","https://www.researchgate.net/profile/John_Mellor-Crummey/publication/2602807_HPF_Analysis_and_Code_Generation_using_Integer_Sets/links/543bd3780cf2d6698be33ad8/HPF-Analysis-and-Code-Generation-using-Integer-Sets.pdf","https://scholar.google.com/scholar?cites=5685495689313714837&as_sdt=2005&sciodt=0,5&hl=en",92,"2020-05-04 20:16:33","PDF","","","",,,,,5,0.22,2,3,23,"The core of the Rice dHPF compiler for High Performance Fortran is a practical, executable, equational framework for data parallel program analysis and optimization. This framework, based on abstract operations on sets of integers, greatly simpli es the implementation of …"
5,"M Vakilian, D Dig, R Bocchino, J Overbey, V Adve…","Inferring method effect summaries for deterministic parallel java",2009,"ASE","researchgate.net","https://www.researchgate.net/profile/Ralph_Johnson4/publication/229018287_Inferring_method_effect_summaries_for_deterministic_parallel_java/links/00463536fb02e99476000000/Inferring-method-effect-summaries-for-deterministic-parallel-java.pdf","https://scholar.google.com/scholar?cites=16696430868628033199&as_sdt=2005&sciodt=0,5&hl=en",93,"2020-05-04 20:16:33","PDF","","","",,,,,5,0.45,1,6,11,"In the multicores era, parallel programming will become mainstream. However, the dominant model of concurrency is based on threads that share memory. Programming in this model is too error prone due to nondeterministic thread interleaving. A deterministic-by-default model …"
4,"VS Adve, MK Vernon","Performance analysis of multiprocessor mesh interconnection networks",1992,"","Technical Report Computer …","","https://scholar.google.com/scholar?cites=8670137939616567075&as_sdt=2005&sciodt=0,5&hl=en",94,"2020-05-04 20:16:33","CITATION","","","",,,,,4,0.14,2,2,28,""
4,"VS Adve, JC Wang, J Mellor-Crummey, DA Reed…","An integrated compilation and performance analysis environment for data parallel programming",1994,"","Technical Report 94513-S, CRPC","","https://scholar.google.com/scholar?cites=17475689515673703442&as_sdt=2005&sciodt=0,5&hl=en",95,"2020-05-04 20:16:33","CITATION","","","",,,,,4,0.15,1,5,26,""
4,"VS Adve, A Agbaria, MA Hiltunen…","A compiler-enabled model-and measurement-driven adaptation environment for dependability and performance",2005,"19th IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1420134/","https://scholar.google.com/scholar?cites=15608583133464626304&as_sdt=2005&sciodt=0,5&hl=en",96,"2020-05-04 20:16:33","","","","",,,,,4,0.27,1,4,15,"Traditional techniques for building dependable, high-performance distributed systems are too expensive for most non-critical systems, often causing dependability to be sidelined as a design goal. Nevertheless, systems are expected to be dependable, and if dependability …"
4,"R Wei, VS Adve, L Schwartz","DLVM: A modern compiler infrastructure for deep learning systems. CoRR abs/1711.03016 (2017)",2017,"arXiv preprint arXiv:1711.03016","","","https://scholar.google.com/scholar?cites=12247404739436496767&as_sdt=2005&sciodt=0,5&hl=en",97,"2020-05-04 20:16:33","CITATION","","","",,,,,4,1.33,1,3,3,""
4,"J Mellor-Crummey, V Adve, B Broom…","Advanced optimization strategies in the rice dhpf compiler",2001,"Contract","cs.uccs.edu","http://www.cs.uccs.edu/~qyi/papers/mellor-crummey01advanced.pdf","https://scholar.google.com/scholar?cites=9755111726926180611&as_sdt=2005&sciodt=0,5&hl=en",98,"2020-05-04 20:16:33","PDF","","","",,,,,4,0.21,1,4,19,"SUMMARY High Performance Fortran (HPF) was envisioned as a vehicle for modernizing legacy Fortran codes to achieve scalable parallel performance. To a large extent, today's commercially available HPF compilers have failed to deliver scalable parallel performance …"
4,"S Heumann, V Adve","Tasks with Effects A Model for Disciplined Concurrent Programming",2012,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.374.5083","https://scholar.google.com/scholar?cites=17368755427728051323&as_sdt=2005&sciodt=0,5&hl=en",99,"2020-05-04 20:16:33","","","","",,,,,4,0.50,2,2,8,"Today's widely-used concurrent programming models provide few safety guarantees, making it easy to write code with subtle errors. Some parallel programming models offering stronger guarantees have been proposed, but these are often too restrictive to express the …"
3,"SV Adve, VS Adve, G Agha, MI Frank, MJ Garzaran…","Parallel@ Illinois",2008,"… Computing Research at …","","","https://scholar.google.com/scholar?cites=4313677209542706804&as_sdt=2005&sciodt=0,5&hl=en",100,"2020-05-04 20:16:33","CITATION","","","",,,,,3,0.25,1,6,12,""
3,"VS Adve, JCB RB, E Deelman, A Dube, E Houstis","John Rice, Rizos Sakellariou, David Sundaram-Stukel, Patricia J",2000,"Teller, Mary K. Vernon","","","https://scholar.google.com/scholar?cites=983810777706663967&as_sdt=2005&sciodt=0,5&hl=en",101,"2020-05-04 20:16:33","CITATION","","","",,,,,3,0.15,1,5,20,""
3,"VS Adve, R Bagrodia, JC Browne, E Deelman, A Dube…","John Rice, Rizos Sakellariou, David Sundaram, Patricia J. teller, and Mary K. Vernon, POEMS: End to End Performance Design of Large Parallel Adaptive …",2000,"IEEE Transactions on …","","","https://scholar.google.com/scholar?cites=15185207571015535159&as_sdt=2005&sciodt=0,5&hl=en",102,"2020-05-04 20:16:33","CITATION","","","",,,,,3,0.15,1,6,20,""
3,"V Adve, G Jin, J Mellor-Crummey, Q Yi","Design and evaluation of a computation partitioning framework for data-parallel compilers",2001,"","researchgate.net","https://www.researchgate.net/profile/John_Mellor-Crummey/publication/2582734_Design_and_Evaluation_of_a_Computation_Partitioning_Framework_for_Data-Parallel_Compilers/links/09e4150f82be1d4852000000/Design-and-Evaluation-of-a-Computation-Partitioning-Framework-for-Data-Parallel-Compilers.pdf","https://scholar.google.com/scholar?cites=12461219955932497939&as_sdt=2005&sciodt=0,5&hl=en",103,"2020-05-04 20:16:33","PDF","","","",,,,,3,0.16,1,4,19,"In a parallel program, a computation partitioning (CP) for a statement speci es which processor (s) must execute each dynamic instance of the statement. The selection of good computation partitionings for the statements in a program can have a dramatic impact on the …"
3,"C Lattner, V Adve","LLVM: A compilation framework for lifelong program analysis and transformation. pages 75--88",2004,"San Jose, CA, USA","","","https://scholar.google.com/scholar?cites=5788803209454529042&as_sdt=2005&sciodt=0,5&hl=en",104,"2020-05-04 20:16:33","CITATION","","","",,,,,3,0.19,2,2,16,""
3,"R Wei, V Adve, L Schwartz","Dlvm: A modern compiler infrastructure for deep learning",2017,"arXiv preprint arXiv:1711.03016","","","https://scholar.google.com/scholar?cites=5427934027671372389&as_sdt=2005&sciodt=0,5&hl=en",105,"2020-05-04 20:16:33","CITATION","","","",,,,,3,1.00,1,3,3,""
3,"C Lattner, V Adve","LLVM assembly language reference manual, February 2012",,"URL http://llvm. org/docs/LangRef. html","","","https://scholar.google.com/scholar?cites=6855490595353788412&as_sdt=2005&sciodt=0,5&hl=en",106,"2020-05-04 20:16:33","CITATION","","","",,,,,3,0.00,2,2,,""
3,"C Lattner, V Adve","LLVM: A compilation framework for lifelong program analysis and transformation. pages 75--88, San Jose, CA, USA, Mar 2004",,"Google Scholar Google Scholar Digital Library Digital …","","","https://scholar.google.com/scholar?cites=6425171895096427614&as_sdt=2005&sciodt=0,5&hl=en",107,"2020-05-04 20:16:33","CITATION","","","",,,,,3,0.00,2,2,,""
3,"A Tzannes, ST Heumann, L Eloussi, M Vakilian…","Region and effect inference for safe parallelism",2019,"Automated Software …","Springer","https://link.springer.com/article/10.1007/s10515-019-00257-3","https://scholar.google.com/scholar?cites=253519694207074093&as_sdt=2005&sciodt=0,5&hl=en",114,"2020-05-04 20:16:33","","","","",,,,,3,3.00,1,5,1,"In this paper, we present the first full regions-and-effects inference algorithm for explicitly parallel fork-join programs. We infer annotations equivalent to those in Deterministic Parallel Java (DPJ) for type-safe C++ programs. We chose the DPJ annotations because they give …"
2,"SV Adve, VS Adve, G Agha, MI Frank, MJ Garzaran…","Parallel Computing Research at Illinois the UPCRC Agenda Nov 2008",2008,"","Technical report. 94","","https://scholar.google.com/scholar?cites=4398096183387517420&as_sdt=2005&sciodt=0,5&hl=en",108,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.17,0,6,12,""
