Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
37,"TL Crenshaw, A Tirumala, S Hoke…","A robust implicit access protocol for real-time wireless collaboration",2005,"… Conference on Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1508459/","https://scholar.google.com/scholar?cites=11412884375618250606&as_sdt=2005&sciodt=0,5&hl=en",50,"2020-05-04 20:32:12","","","","",,,,,37,2.47,9,4,15,"Advances in wireless technology have brought us closer to extensive deployment of distributed real-time embedded systems connected through a wireless channel. The medium access control (MAC) layer protocol is critical in providing a real-time guarantee …"
37,"S Gopalakrishnan, M Caccamo, CS Shih…","Finite-horizon scheduling of radar dwells with online template construction",2004,"… Real-Time Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1381292/","https://scholar.google.com/scholar?cites=16669554140592581962&as_sdt=2005&sciodt=0,5&hl=en",53,"2020-05-04 20:32:12","","","","",,,,,37,2.31,9,4,16,"Timing constraints for radar tasks are usually specified in terms of the minimum and maximum temporal distance between successive radar dwells. We utilize the idea of feasible intervals for dealing with the temporal distance constraints. In order to increase the …"
33,"DJ Cantillon, EZ Gorodeski, M Caccamo…","Long-term outcomes and clinical predictors for pacing after cardiac transplantation",2009,"The Journal of heart and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053249809003167","https://scholar.google.com/scholar?cites=13195120259723997257&as_sdt=2005&sciodt=0,5&hl=en",54,"2020-05-04 20:32:12","","","","",,,,,33,3.00,8,4,11,"Background Prior studies have yielded inconsistent results on bradyarrhythmias requiring a permanent pacemaker (PPM) after cardiac transplant. This study evaluated the predictors for PPM requirement, long-term outcomes, and influence of implant timing and device …"
31,"Q Wang, X Liu, W Chen, L Sha…","Building robust wireless LAN for industrial control with the DSSS-CDMA cell phone network paradigm",2007,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4161921/","https://scholar.google.com/scholar?cites=8368393270766073534&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-05-04 20:32:12","","","","",,,,,31,2.38,6,5,13,"Wireless LAN for industrial control (IC-WLAN) provides many benefits, such as mobility, low deployment cost, and ease of reconfiguration. However, the top concern is robustness of wireless communications. Wireless control loops must be maintained under persistent …"
30,"TL Crenshaw, S Hoke, A Tirumala…","Robust implicit edf: A wireless mac protocol for collaborative real-time systems",2007,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1274858.1274866","https://scholar.google.com/scholar?cites=12438616794680448342&as_sdt=2005&sciodt=0,5&hl=en",56,"2020-05-04 20:32:12","","","","",,,,,30,2.31,8,4,13,"Advances in wireless technology have brought us closer to extensive deployment of distributed real-time embedded systems connected through a wireless channel. The medium-access control (MAC) layer protocol is critical in providing a real-time guarantee …"
29,"G Yao, R Pellizzoni, S Bak, H Yun…","Global real-time memory-centric scheduling for multicore systems",2015,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7328709/","https://scholar.google.com/scholar?cites=18059403469587160846&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-05-04 20:32:12","","","","",,,,,29,5.80,6,5,5,"As the number of cores increases, more master components can simultaneously access main memory. In real-time systems, this ongoing trend is leading to crippling pessimism when computing the worst-case cache miss time, since a memory request could potentially …"
29,"FAT Abad, J Van Der Woude, Y Lu…","On-chip control flow integrity check for real time embedded systems",2013,"2013 IEEE 1st …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6614242/","https://scholar.google.com/scholar?cites=7739859207588159891&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-05-04 20:32:12","","","","",,,,,29,4.14,7,4,7,"Modern industrial plants, vehicles and other cyber-physical systems are increasingly being built as an aggregation of embedded platforms. Together with the soaring number of such systems and the current trends of increased connectivity, new security concerns are …"
28,"S Bak, E Betti, R Pellizzoni…","Real-time control of I/O COTS peripherals for embedded systems",2009,"2009 30th IEEE Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5368829/","https://scholar.google.com/scholar?cites=1593509170175831644&as_sdt=2005&sciodt=0,5&hl=en",59,"2020-05-04 20:32:12","","","","",,,,,28,2.55,7,4,11,"Real-time embedded systems are increasingly being built using commercial-off-the-shelf (COTS) components such as mass-produced peripherals and buses to reduce costs, time-to-market, and increase performance. Unfortunately, COTS interconnect systems do not usually …"
27,"S Gopalakrishnan, L Sha…","Hard real-time communication in bus-based networks",2004,"25th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1381326/","https://scholar.google.com/scholar?cites=10298180630268695047&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-05-04 20:32:12","","","","",,,,,27,1.69,9,3,16,"Route selection is an important aspect of the design of real-time systems in which messages might have to travel over multiple hops to reach their destination and multiple paths exist between a source and a destination. The length of a route affects the ability to meet …"
26,"E Betti, S Bak, R Pellizzoni…","Real-time i/o management system with COTS peripherals",2011,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6051430/","https://scholar.google.com/scholar?cites=2009690613830391322&as_sdt=2005&sciodt=0,5&hl=en",61,"2020-05-04 20:32:12","","","","",,,,,26,2.89,7,4,9,"Real-time embedded systems are increasingly being built using commercial-off-the-shelf (COTS) components such as mass-produced peripherals and buses to reduce costs, time-to-market, and increase performance. Unfortunately, COTS-interconnect systems do not …"
25,"G Yao, H Yun, ZP Wu, R Pellizzoni…","Schedulability analysis for memory bandwidth regulated multicore real-time systems",2015,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7093140/","https://scholar.google.com/scholar?cites=1247760242781483522&as_sdt=2005&sciodt=0,5&hl=en",62,"2020-05-04 20:32:12","","","","",,,,,25,5.00,5,5,5,"Multicore architecture brings a significant challenge in designing critical real-time systems because of timing variability caused by concurrent accesses to shared memory. We propose a memory bandwidth regulated system architecture and a novel analysis method to address …"
25,"CS Shih, P Ganti, S Gopalakrishnan…","Synthesizing task periods for dwells in multi-function phased array radars",2004,"Proceedings of the …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1316411/","https://scholar.google.com/scholar?cites=14531748545490081616&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-05-04 20:32:12","","","","",,,,,25,1.56,6,4,16,"The paper addresses the problem of scheduling radar dwells in multi-function phased array radar systems. The timing constraints of radar tasks are usually modeled by the minimal and maximal temporal distance between any two consecutive dwells of a task. Such timing …"
25,"S Gopalakrishnan, M Caccamo…","Switch scheduling and network design for real-time systems",2006,"12th IEEE Real-Time and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1613344/","https://scholar.google.com/scholar?cites=771501738107330417&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-05-04 20:32:12","","","","",,,,,25,1.79,8,3,14,"The rapid need for high bandwidth and low latency communication in distributed real-time systems is driving system architects towards high-speed switches developed for high volume data transfer on the Internet. These switches employ complex scheduling algorithms …"
22,"R Mancuso, R Dudko…","Light-PREM: Automated software refactoring for predictable execution on COTS embedded systems",2014,"2014 IEEE 20th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6910515/","https://scholar.google.com/scholar?cites=838613436765772347&as_sdt=2005&sciodt=0,5&hl=en",65,"2020-05-04 20:32:12","","","","",,,,,22,3.67,7,3,6,"As real-time embedded systems become more complex, there is the need to build them using high performance commercial off-the-shelf (COTS) components. However, tasks can exhibit hard to predict worst case execution times (WCET) when executing on commodity …"
22,"S Mohan, S Bak, E Betti, H Yun, L Sha…","S3a: secure system simplex architecture for enhanced security of cyber-physical systems",2012,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1202.5722","https://scholar.google.com/scholar?cites=17336328853886654509&as_sdt=2005&sciodt=0,5&hl=en",66,"2020-05-04 20:32:12","","","","",,,,,22,2.75,4,6,8,"Until recently, cyber-physical systems, especially those with safety-critical properties that manage critical infrastructure (eg power generation plants, water treatment facilities, etc.) were considered to be invulnerable against software security breaches. The recently …"
22,"R Pellizzoni, M Caccamo","M-cash: A real-time resource reclaiming algorithm for multiprocessor platforms",2008,"Real-Time Systems","Springer","https://link.springer.com/article/10.1007/s11241-008-9051-8","https://scholar.google.com/scholar?cites=10072201491079543962&as_sdt=2005&sciodt=0,5&hl=en",67,"2020-05-04 20:32:12","","","","",,,,,22,1.83,11,2,12,"Resource reclaiming schemes are typically applied in reservation-based real-time uniprocessor systems to support efficient reclaiming and sharing of computational resources left unused by early completing tasks, improving the response times of aperiodic and soft …"
21,"F Abdi, R Tabish, M Rungger, M Zamani…","Application and system-level software fault tolerance through full system restarts",2017,"2017 ACM/IEEE 8th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7945009/","https://scholar.google.com/scholar?cites=8652357338212010760&as_sdt=2005&sciodt=0,5&hl=en",70,"2020-05-04 20:32:12","","","","",,,,,21,7.00,4,5,3,"Due to the growing performance requirements, embedded systems are increasingly more complex. Meanwhile, they are also expected to be reliable. Guaranteeing reliability on complex systems is very challenging. Consequently, there is a substantial need for designs …"
21,"L Sha, M Caccamo, R Mancuso, JE Kim, MK Yoon…","Real-time computing on multicore processors",2016,"Computer","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7562325/","https://scholar.google.com/scholar?cites=15240393297123571089&as_sdt=2005&sciodt=0,5&hl=en",72,"2020-05-04 20:32:12","","","","",,,,,21,5.25,4,6,4,"Architects of multicore chips for avionics must define and bound intercore interference, which requires assuming a constant worst-case execution time for tasks executing on the chip. With the Single Core Equivalent technology package, engineers can treat each core as …"
20,"FAT Abad, R Mancuso, S Bak…","Reset-based recovery for real-time cyber-physical systems with temporal safety constraints",2016,"2016 IEEE 21st …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7733561/","https://scholar.google.com/scholar?cites=15500597498943245770&as_sdt=2005&sciodt=0,5&hl=en",68,"2020-05-04 20:32:12","","","","",,,,,20,5.00,5,4,4,"In traditional computing systems, software problems are often resolved by platform restarts. This approach, however, cannot be naïvely used in cyber-physical systems (CPS). In fact, in this class of systems, ensuring safety strictly depends on the ability to respect hard real-time …"
20,"S Gopalakrishnan, M Caccamo…","Sharp thresholds for scheduling recurring tasks with distance constraints",2008,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4358253/","https://scholar.google.com/scholar?cites=2301881559474406505&as_sdt=2005&sciodt=0,5&hl=en",69,"2020-05-04 20:32:12","","","","",,,,,20,1.67,7,3,12,"The problem of identifying suitable conditions for the schedulability of (nonpreemptive) recurring tasks with deadlines is of great importance to real-time systems. In this paper, motivated by the problem of scheduling radar dwells, we show that scheduling problems of …"
19,"R Mancuso, R Pellizzoni, N Tokcan…","WCET derivation under single core equivalence with explicit memory budget assignment",2017,"… Conference on Real …","drops.dagstuhl.de","https://drops.dagstuhl.de/opus/volltexte/2017/7168/","https://scholar.google.com/scholar?cites=933960628347228981&as_sdt=2005&sciodt=0,5&hl=en",71,"2020-05-04 20:32:12","","","","",,,,,19,6.33,5,4,3,"In the last decade there has been a steady uptrend in the popularity of embedded multi-core platforms. This represents a turning point in the theory and implementation of real-time systems. From a real-time standpoint, however, the extensive sharing of hardware resources …"
17,"MA Caccamo, CS Malone, ME Rasche","Biochemical characterization of a dihydromethanopterin reductase involved in tetrahydromethanopterin biosynthesis in Methylobacterium extorquens AM1",2004,"Journal of bacteriology","Am Soc Microbiol","https://jb.asm.org/content/186/7/2068.short","https://scholar.google.com/scholar?cites=17929763951642966875&as_sdt=2005&sciodt=0,5&hl=en",73,"2020-05-04 20:32:12","","","","",,,,,17,1.06,6,3,16,"During growth on one-carbon (C 1) compounds, the aerobic α-proteobacterium Methylobacterium extorquens AM1 synthesizes the tetrahydromethanopterin (H 4 MPT) derivative dephospho-H 4 MPT as a C 1 carrier in addition to tetrahydrofolate. The enzymes …"
16,"S Gopalakrishnan, CS Shih, P Ganti…","Radar dwell scheduling with temporal distance and energy constraints",2004,"International radar …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/32c2/03fd97a3525262146f2588aa7b6fc93964b1.pdf","https://scholar.google.com/scholar?cites=4645895669713276473&as_sdt=2005&sciodt=0,5&hl=en",74,"2020-05-04 20:32:12","PDF","","","",,,,,16,1.00,4,4,16,"Managing resources in a radar system is a challenging task that requires integrated optimisation and scheduling. Resources need to be allocated to tasks with the objective of minimizing system error while ensuring that the tasks can be scheduled with the chosen …"
16,"FAT Abad, M Caccamo…","A fault resilient architecture for distributed cyber-physical systems",2012,"2012 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6300154/","https://scholar.google.com/scholar?cites=12228063260676187476&as_sdt=2005&sciodt=0,5&hl=en",75,"2020-05-04 20:32:12","","","","",,,,,16,2.00,5,3,8,"In this paper we discuss a general approach and architecture for design of distributed cyber-physical systems in order to make them resilient to communication faults. In this approach, each node exploits physical connections between nodes to estimate some of the state …"
16,"F Abdi, CY Chen, M Hasan, S Liu…","Guaranteed physical security with restart-based design for cyber-physical systems",2018,"2018 ACM/IEEE 9th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8443717/","https://scholar.google.com/scholar?cites=7760901126857815565&as_sdt=2005&sciodt=0,5&hl=en",78,"2020-05-04 20:32:12","","","","",,,,,16,8.00,3,5,2,"Physical plants that form the core of the Cyber-Physical Systems (CPS) often have stringent safety requirements. Recent attacks have shown that cyber intrusions can result in the safety of such plants being compromised–thus leading to physical damage. In this paper, we …"
15,"BD Bui, R Pellizzoni, M Caccamo","Real-time scheduling of concurrent transactions in multidomain ring buses",2011,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5989795/","https://scholar.google.com/scholar?cites=17520027921091778703&as_sdt=2005&sciodt=0,5&hl=en",76,"2020-05-04 20:32:12","","","","",,,,,15,1.67,5,3,9,"We address the problem of scheduling concurrent periodic real-time transactions on Multidomain Ring Bus (MDRB). The problem is challenging because although the bus allows multiple nonoverlapping transactions to be executed concurrently, the degree of …"
15,"F Abdi, M Hasan, S Mohan, D Agarwal…","ReSecure: A restart-based security protocol for tightly actuated hard real-time systems",2016,"IEEE …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/3101/35db080836d7e12b44208ecb27fb98975ed9.pdf#page=40","https://scholar.google.com/scholar?cites=3980964645907860979&as_sdt=2005&sciodt=0,5&hl=en",77,"2020-05-04 20:32:12","PDF","","","",,,,,15,3.75,3,5,4,"In this paper we present ReSecure, a framework that uses the concept of system restart to secure hard real-time systems (RTS). ReSecure is used to improve the security of RTS without violating safety or temporal constraints. We also show how designers of systems can …"
13,"TT Johnson, S Bak, M Caccamo, L Sha","Real-time reachability for verified simplex design",2016,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2723871","https://scholar.google.com/scholar?cites=17540966621367994632&as_sdt=2005&sciodt=0,5&hl=en",79,"2020-05-04 20:32:12","","","","",,,,,13,3.25,3,4,4,"The Simplex architecture ensures the safe use of an unverifiable complex/smart controller by using it in conjunction with a verified safety controller and verified supervisory controller (switching logic). This architecture enables the safe use of smart, high-performance …"
13,"R Pellizzoni, M Caccamo","Hybrid hardware-software architecture for reconfigurable real-time systems",2008,"2008 IEEE Real-Time and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4550799/","https://scholar.google.com/scholar?cites=9461609375337085479&as_sdt=2005&sciodt=0,5&hl=en",80,"2020-05-04 20:32:12","","","","",,,,,13,1.08,7,2,12,"Recent developments in the field of reconfigurable SoC devices (FPGAs) will enable the development of embedded systems where software tasks, running on a CPU, can coexist with hardware tasks. We devised a real-time computing architecture that can integrate …"
12,"MY Nam, CG Lee, K Kim…","Time-parameterized sensing task model for real-time tracking",2005,"26th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1563112/","https://scholar.google.com/scholar?cites=7346373637817333113&as_sdt=2005&sciodt=0,5&hl=en",81,"2020-05-04 20:32:12","","","","",,,,,12,0.80,3,4,15,"This paper proposes a novel task model in which its physical and temporal parameters are specified as time-parameterized functions and their values are finally determined at the actual dispatch time. This model is clearly differentiated from the classical task model where …"
12,"OD Dantsker, R Mancuso, MS Selig…","High-Frequency Sensor Data Acquisition System (SDAC) for Flight Control and Aerodynamic Data Collection",2014,"32nd AIAA Applied …","arc.aiaa.org","https://arc.aiaa.org/doi/pdf/10.2514/6.2014-2565","https://scholar.google.com/scholar?cites=6887620092750966667&as_sdt=2005&sciodt=0,5&hl=en",84,"2020-05-04 20:32:12","","","","",,,,,12,2.00,3,4,6,"There are a variety of data acquisition systems available that offer the ability to connect multiple sensors and record at various rates. Of these there are a smaller selection that would be suitable for small to mid-sized UAVs. These recording systems are sometimes …"
11,"MA Caccamo, PM Eckman","Pharmacologic therapy for New York Heart Association class IV heart failure",2011,"Congestive heart failure","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1751-7133.2011.00235.x","https://scholar.google.com/scholar?cites=9994362483222446536&as_sdt=2005&sciodt=0,5&hl=en",82,"2020-05-04 20:32:12","","","","",,,,,11,1.22,6,2,9,"Congest Heart Fail. 2011; 17: 213–219.© 2011 Wiley Periodicals, Inc. As the incidence of heart failure increases, the number of patients with advanced heart failure is anticipated to grow. Substantial progress in the treatment of heart failure has been achieved over the past …"
11,"WP Chen, JC Hou, L Sha…","A distributer, energy-aware, utility-based approach for data transport in wireless sensor networks",2005,"MILCOM 2005-2005 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1605928/","https://scholar.google.com/scholar?cites=10616494961456827619&as_sdt=2005&sciodt=0,5&hl=en",83,"2020-05-04 20:32:12","","","","",,,,,11,0.73,3,4,15,"Distinct from wireless ad hoc networks, wireless sensor networks are data-centric, application-oriented, collaborative, and energy-constrained in nature. In this paper, we formulate the problem of data transport in sensor networks as an optimization problem, with …"
11,"S Bak, M Caccamo","Computing reachability for nonlinear systems with hycreate",2013,"Demo and Poster Session at Hybrid Systems …","","","https://scholar.google.com/scholar?cites=4949262414062897775&as_sdt=2005&sciodt=0,5&hl=en",85,"2020-05-04 20:32:12","CITATION","","","",,,,,11,1.57,6,2,7,""
11,"M Caccamo, T Baker, A Burns, G Buttazzo…","Real-time scheduling for embedded systems",2005,"Handbook of networked …","Springer","https://link.springer.com/chapter/10.1007/0-8176-4404-0_8","https://scholar.google.com/scholar?cites=9384422095469224988&as_sdt=2005&sciodt=0,5&hl=en",86,"2020-05-04 20:32:12","","","","",,,,,11,0.73,2,5,15,"A real-time system is one with explicit deterministic or probabilistic timing requirements. Historically, real-time systems were scheduled by cyclic executives, constructed in a rather ad hoc manner. During the 1970s and 1980s, there was a growing realization that this static …"
10,"CS Shih, S Gopalakrishnan, P Ganti, M Caccamo…","with Energy Constraint",2003,"… of the The 9th IEEE Real …","","","https://scholar.google.com/scholar?cites=13348834388205311517&as_sdt=2005&sciodt=0,5&hl=en",87,"2020-05-04 20:32:12","CITATION","","","",,,,,10,0.59,2,5,17,""
9,"Y Hellman, AS Malik, H Lin, C Shen, I Wang…","B-Type Natriuretic Peptide–Guided Therapy and Length of Hospital Stay Post Left Ventricular Assist Device Implantation",2015,"Asaio …","journals.lww.com","https://journals.lww.com/asaiojournal/fulltext/2015/03000/B_Type_Natriuretic_Peptide_Guided_Therapy_and.8.aspx","https://scholar.google.com/scholar?cites=2995039438091214404&as_sdt=2005&sciodt=0,5&hl=en",88,"2020-05-04 20:32:12","","","","",,,,,9,1.80,2,6,5,"Interventions Postoperative BNP testing was not routinely performed in our institution during the immediate postoperative period until September 2011. There was a change in protocol since September 2011 with frequent BNP measurements postoperatively (daily at least for …"
9,"Y Hellman, AS Malik, H Lin, C Shen, IW Wang…","B‐Type Natriuretic Peptide Levels Predict Ventricular Arrhythmia Post Left Ventricular Assist Device Implantation",2015,"Artificial …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/aor.12486?casa_token=b99FyYcQvjoAAAAA:NoPLwNBI29tTeiI4xRnF3g3EhSFrgafbB1Dq8JgqLYkfr9siV5PnUFpFp-ZdIOsmJS24TamexgBGlXgW","https://scholar.google.com/scholar?cites=1778161273353539795&as_sdt=2005&sciodt=0,5&hl=en",89,"2020-05-04 20:32:12","","","","",,,,,9,1.80,2,6,5,"B‐type natriuretic peptide (BNP) levels have been shown to predict ventricular arrhythmia (VA) and sudden death in patients with heart failure. We sought to determine whether BNP levels before left ventricular assist device (LVAD) implantation can predict VA post LVAD …"
9,"M Caccamo, G Buttazzo","Lui Sha. Capacity sharing for overrun control",,"Proceedings of 21th IEEE RTSS","","","https://scholar.google.com/scholar?cites=14902392253440266885&as_sdt=2005&sciodt=0,5&hl=en",90,"2020-05-04 20:32:12","CITATION","","","",,,,,9,0.00,5,2,,""
9,"R Mancuso, OD Dantsker, M Caccamo…","A low-power architecture for high frequency sensor acquisition in many-DOF UAVs",2014,"2014 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6843715/","https://scholar.google.com/scholar?cites=8122300996031076365&as_sdt=2005&sciodt=0,5&hl=en",91,"2020-05-04 20:32:12","","","","",,,,,9,1.50,2,4,6,"Unmanned Aerial Vehicles (UAVs) are becoming increasingly popular thanks to an increase in the accessibility of components with high reliability and reduced cost, making them suitable for civil, military and research purposes. Vehicles classified as UAVs can have …"
8,"T Facchinetti, G Buttazzo, M Caccamo…","Wireless real-time communication protocol for cooperating mobile units",2003,"Proceedings of the 2nd …","researchgate.net","https://www.researchgate.net/profile/Tullio_Facchinetti/publication/228548790_Wireless_real-time_communication_protocol_for_cooperating_mobile_units/links/0fcfd50978d848eaae000000.pdf","https://scholar.google.com/scholar?cites=6864105431656292832&as_sdt=2005&sciodt=0,5&hl=en",92,"2020-05-04 20:32:12","PDF","","","",,,,,8,0.47,2,4,17,"Advances in wireless communication technology allow the development of distributed robotic applications consisting of teams of autonomous mobile units that can cooperate to achieve a common goal. Real-time communication among mobile wireless units, however …"
8,"S Mohan, M Caccamo, L Sha, RKL Martin","Using multicore architectures in cyber-physical systems",2011,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.308.6865","https://scholar.google.com/scholar?cites=9456022712886976739&as_sdt=2005&sciodt=0,5&hl=en",97,"2020-05-04 20:32:12","","","","",,,,,8,0.89,2,4,9,"The demand for higher performance computing platforms has dramatically increased during the last decade due to the continuous feature enhancement process. For instance, in automotive systems new safety features likenight view assist'andautomatic emergency …"
8,"S Bak, Z Huang, FAT Abad, M Caccamo","Safety and progress for distributed cyber-physical systems with unreliable communication",2015,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2739046","https://scholar.google.com/scholar?cites=17548815558204403165&as_sdt=2005&sciodt=0,5&hl=en",100,"2020-05-04 20:32:12","","","","",,,,,8,1.60,2,4,5,"Cyber-physical systems (CPSs) may interact and manipulate objects in the physical world, and therefore formal guarantees about their behavior are strongly desired. Static-time proofs of safety invariants, however, may be intractable for systems with distributed physical-world …"
8,"F Abdi, CY Chen, M Hasan, S Liu…","Preserving physical safety under cyber attacks",2018,"IEEE Internet of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8590791/","https://scholar.google.com/scholar?cites=4450110874223775600&as_sdt=2005&sciodt=0,5&hl=en",123,"2020-05-04 20:32:12","","","","",,,,,8,4.00,2,5,2,"Physical plants that form the core of the cyber-physical systems (CPSs) often have stringent safety requirements and, recent attacks have shown that cyber intrusions can cause damage to these plant. In this paper, we demonstrate how to ensure the safety of the physical plant …"
7,"R Mancuso, AV Louis…","Using traffic phase shifting to improve AFDX link utilization",2015,"… Conference on Embedded …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7318281/","https://scholar.google.com/scholar?cites=9553264532457453355&as_sdt=2005&sciodt=0,5&hl=en",93,"2020-05-04 20:32:12","","","","",,,,,7,1.40,2,3,5,"The Avionic Full-Duplex Switched Ethernet (AFDX) is a data network certified for avionic operations. AFDX closely follows the IEEE 802.3 (Ethernet) standard for packet forwarding. On top of that, bandwidth enforcement using traffic shaping is performed to provide …"
7,"DC Thomas, S Gopalakrishnan…","Spare cash: Reclaiming holes to minimize aperiodic response times in a firm real-time environment",2005,"… Conference on Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1508456/","https://scholar.google.com/scholar?cites=6253110219400137642&as_sdt=2005&sciodt=0,5&hl=en",94,"2020-05-04 20:32:12","","","","",,,,,7,0.47,2,3,15,"Scheduling periodic tasks that allow some instances to be skipped produces spare capacity in the schedule. Only a fraction of this spare capacity is uniformly distributed and can easily be reclaimed for servicing aperiodic requests. The remaining fraction of the spare capacity is …"
7,"M Caccamo, G Lipari, G Buttazzo","Sharing resources with the TB* server",1999,"RETIS LAB, SCUOLA SUPERIORE","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.62.7496","https://scholar.google.com/scholar?cites=3193992356736789242&as_sdt=2005&sciodt=0,5&hl=en",95,"2020-05-04 20:32:12","","","","",,,,,7,0.33,2,3,21,"In this paper, we address the problem of scheduling hybrid task sets consisting of hard periodic and soft aperiodic tasks that may share resources in exclusive mode in a dynamic environment, where tasks are scheduled based on their deadlines. Bounded blocking on …"
7,"S Bak, FAT Abad, Z Huang…","Using run-time checking to provide safety and progress for distributed cyber-physical systems",2013,"2013 IEEE 19th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6732229/","https://scholar.google.com/scholar?cites=220334722634356134&as_sdt=2005&sciodt=0,5&hl=en",96,"2020-05-04 20:32:12","","","","",,,,,7,1.00,2,4,7,"Cyber-physical systems (CPS) may interact and manipulate objects in the physical world, and therefore ideally would have formal guarantees about their behavior. Performing static-time proofs of safety invariants, however, may be intractable for systems with distributed …"
7,"H Yun, G Yao, R Pellizzoni, M Caccamo, L Sha","MemGuard: Memory bandwidth reservation system for efficient performance isolation in multi-core platforms. In 2013 IEEE 19th Real-Time and Embedded …",2013,"","","","https://scholar.google.com/scholar?cites=12913335051028664873&as_sdt=2005&sciodt=0,5&hl=en",98,"2020-05-04 20:32:12","CITATION","","","",,,,,7,1.00,1,5,7,""
7,"R Pellizzoni, P Meredith, MY Nam, M Sun, M Caccamo","Lui Sha. Handling mixed-criticality in SoC-based real-time embedded systems",,"Proceedings of the seventh ACM …","","","https://scholar.google.com/scholar?cites=13897420278946809796&as_sdt=2005&sciodt=0,5&hl=en",99,"2020-05-04 20:32:12","CITATION","","","",,,,,7,0.00,1,5,,""
7,"R Pellizzoni, E Betti, S Bak, G Yao, J Criswell…","A predictable execution model for COTS-based embedded systems. In 2011 17th IEEE Real-Time and Embedded Technology and Applications …",2011,"","IEEE","","https://scholar.google.com/scholar?cites=7852414627638125816&as_sdt=2005&sciodt=0,5&hl=en",101,"2020-05-04 20:32:12","CITATION","","","",,,,,7,0.78,1,6,9,""
6,"G Makdisi, MY Jan, L Dungy-Poythress, I Wang…","Successful delivery in a patient with left ventricular assist device and unplanned pregnancy",2017,"The Annals of thoracic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0003497517301820","https://scholar.google.com/scholar?cites=11240363337015625664&as_sdt=2005&sciodt=0,5&hl=en",102,"2020-05-04 20:32:12","","","","",,,,,6,2.00,1,5,3,"We report the case of a woman supported by a left ventricular assist device (LVAD) who presented at 20 weeks of gestation and decided against recommendations to continue with her pregnancy. This was managed with well-developed plan for a multidisciplinary team …"
