Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
61,"S Li, S Hu, S Wang, L Su, T Abdelzaher…","Woha: Deadline-aware map-reduce workflow scheduling framework over hadoop clusters",2014,"2014 IEEE 34th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6888886/","https://scholar.google.com/scholar?cites=7008367614995439176&as_sdt=2005&sciodt=0,5&hl=en",107,"2020-05-04 02:32:12","","","","",,,,,61,10.17,10,6,6,"In this paper, we present WOHA, an efficient scheduling framework for deadline-aware Map-Reduce workflows. In data centers, complex backend data analysis often utilizes a workflow that contains tens or even hundreds of interdependent Map-Reduce jobs. Meeting deadlines …"
60,"T Abdelzaher, G Thaker…","A feasible region for meeting aperiodic end-to-end deadlines in resource pipelines",2004,"… Conference on Distributed …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1281610/","https://scholar.google.com/scholar?cites=2446660711934901714&as_sdt=2005&sciodt=0,5&hl=en",102,"2020-05-04 02:32:12","","","","",,,,,60,3.75,20,3,16,"This paper generalizes the notion of utilization bounds for schedulability of aperiodic tasks to the case of distributed resource systems. In the basic model, aperiodically arriving tasks are processed by multiple stages of a resource pipeline within end-to-end deadlines. The …"
60,"S Li, T Abdelzaher, M Yuan","Tapa: Temperature aware power allocation in data center with map-reduce",2011,"2011 International Green …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6008602/","https://scholar.google.com/scholar?cites=1795392929751035210&as_sdt=2005&sciodt=0,5&hl=en",106,"2020-05-04 02:32:12","","","","",,,,,60,6.67,20,3,9,"In this paper, we analytically derive, implement, and empirically evaluate a solution for maximizing the execution rate of Map-Reduce jobs subject to power constraints in data centers. Our solution is novel in that it takes into account the dependence of power …"
60,"MYS Uddin, H Ahmadi, T Abdelzaher…","Intercontact routing for energy constrained disaster response networks",2012,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6261317/","https://scholar.google.com/scholar?cites=17178292132467820457&as_sdt=2005&sciodt=0,5&hl=en",110,"2020-05-04 02:32:12","","","","",,,,,60,7.50,15,4,8,"This paper presents a novel multicopy routing protocol for disruption-tolerant networks whose objective is to minimize energy expended on communication. The protocol is designed for disaster-response applications, where power and infrastructure resources are …"
59,"S Yao, Y Zhao, A Zhang, L Su…","Deepiot: Compressing deep neural network structures for sensing systems with a compressor-critic framework",2017,"Proceedings of the 15th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3131672.3131675","https://scholar.google.com/scholar?cites=6307573875733477208&as_sdt=2005&sciodt=0,5&hl=en",119,"2020-05-04 02:32:12","","","","",,,,,59,19.67,12,5,3,"Recent advances in deep learning motivate the use of deep neutral networks in sensing applications, but their excessive resource needs on constrained embedded devices remain an important impediment. A recently explored solution space lies in compressing …"
58,"R Zhang, TF Abdelzaher, JA Stankovic","Efficient TCP connection failover in web server clusters",2004,"IEEE INFOCOM 2004","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1357008/","https://scholar.google.com/scholar?cites=10545414224788948666&as_sdt=2005&sciodt=0,5&hl=en",104,"2020-05-04 02:32:12","","","","",,,,,58,3.63,19,3,16,"Web clusters continue to be widely used by large enterprises and organizations to host online services. Providing services without interruption is critical to the revenue and perceived image of both hosts and content providers. Therefore, server node failure and …"
58,"MMH Khan, L Luo, C Huang, T Abdelzaher","SNTS: Sensor network troubleshooting suite",2007,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-540-73090-3_10","https://scholar.google.com/scholar?cites=5773952270671709565&as_sdt=2005&sciodt=0,5&hl=en",108,"2020-05-04 02:32:12","","","","",,,,,58,4.46,15,4,13,"Sensor network troubleshooting is a notoriously difficult task, further exacerbated by resource constraints, unreliable components, unpredictable natural phenomena, and experimental programming paradigms. This paper presents SNTS (Sensor Network …"
58,"T Abdelzaher, Y Lu, R Zhang…","Practical application of control theory to web services",2004,"Proceedings of the …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1383752/","https://scholar.google.com/scholar?cites=11328893828511441646&as_sdt=2005&sciodt=0,5&hl=en",109,"2020-05-04 02:32:12","","","","",,,,,58,3.63,15,4,16,"This tutorial describes experiences with applying a control theoretical approach to achieving performance guarantees in Web servers, with emphasis on delay control. A model for the server is formulated and translated into a control problem formulation. Limitations of the …"
57,"L Wang, Y Yang, DK Noh, HK Le, J Liu…","AdaptSens: An adaptive data collection and storage service for solar-powered sensor networks",2009,"2009 30th IEEE Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5368156/","https://scholar.google.com/scholar?cites=16556650269668698081&as_sdt=2005&sciodt=0,5&hl=en",103,"2020-05-04 02:32:12","","","","",,,,,57,5.18,10,6,11,"In this paper, we present AdaptSens: a reliable data collection and storage system for solar-powered sensor networks. Unlike battery-operated devices, solar-powered systems have a less predictable energy supply and their ability to harvest energy depends on past spending …"
57,"TF Abdelzaher, KG Shin, N Bhatti","User-level QoS-adaptive resource management in server end-systems",2003,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1197134/","https://scholar.google.com/scholar?cites=9909887858748142733&as_sdt=2005&sciodt=0,5&hl=en",105,"2020-05-04 02:32:12","","","","",,,,,57,3.35,19,3,17,"Proliferation of QoS-sensitive client-server Internet applications such as high-quality audio, video-on-demand, e-commerce, and commercial Web hosting has generated an impetus to provide performance guarantees. These applications require a guaranteed minimum …"
57,"D Wang, T Abdelzaher, H Ahmadi…","On bayesian interpretation of fact-finding in information networks",2011,"14th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5977540/","https://scholar.google.com/scholar?cites=15652201731369146373&as_sdt=2005&sciodt=0,5&hl=en",111,"2020-05-04 02:32:12","","","","",,,,,57,6.33,14,4,9,"When information sources are unreliable, information networks have been used in data mining literature to uncover facts from large numbers of complex relations between noisy variables. The approach relies on topology analysis of graphs, where nodes represent …"
56,"D Wang, T Abdelzaher, L Kaplan…","Exploitation of physical constraints for reliable social sensing",2013,"2013 IEEE 34th Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6728876/","https://scholar.google.com/scholar?cites=1564634384406925318&as_sdt=2005&sciodt=0,5&hl=en",116,"2020-05-04 02:32:12","","","","",,,,,56,8.00,14,4,7,"This paper develops and evaluates algorithms for exploiting physical constraints to improve the reliability of social sensing. Social sensing refers to applications where a group of sources (eg, individuals and their mobile devices) volunteer to collect observations about …"
56,"D Wang, BK Szymanski, T Abdelzaher, H Ji…","The age of social sensing",2019,"Computer","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8666667/","https://scholar.google.com/scholar?cites=1932226803454890392&as_sdt=2005&sciodt=0,5&hl=en",130,"2020-05-04 02:32:12","","","","",,,,,56,56.00,11,5,1,"Online social media have democratized the broadcasting of information, encouraging users to view the world through the lens of social networks. The exploitation of this lens, termed social sensing, presents challenges for researchers at the intersection of computer science …"
55,"MYS Uddin, H Ahmadi, T Abdelzaher…","A low-energy, multi-copy inter-contact routing protocol for disaster response networks",2009,"2009 6th Annual IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5168904/","https://scholar.google.com/scholar?cites=572714866834746036&as_sdt=2005&sciodt=0,5&hl=en",117,"2020-05-04 02:32:12","","","","",,,,,55,5.00,14,4,11,"This paper presents a novel multi-copy routing protocol for disruption-tolerant networks whose objective is to minimize energy expended on communication. The protocol is designed for disaster-response applications, where power and infrastructure resources are …"
54,"S Wang, L Su, S Li, S Hu, T Amin, H Wang…","Scalable social sensing of interdependent phenomena",2015,"Proceedings of the 14th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2737095.2737114","https://scholar.google.com/scholar?cites=13876245882736578325&as_sdt=2005&sciodt=0,5&hl=en",118,"2020-05-04 02:32:12","","","","",,,,,54,10.80,8,7,5,"The proliferation of mobile sensing and communication devices in the possession of the average individual generated much recent interest in social sensing applications. Significant advances were made on the problem of uncovering ground truth from observations made by …"
53,"T Abdelzaher, V Sharma","A synthetic utilization bound for aperiodic tasks with resource requirements",2003,"15th Euromicro Conference on Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1212737/","https://scholar.google.com/scholar?cites=1206389215946279905&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-05-04 02:32:12","","","","",,,,,53,3.12,27,2,17,"Utilization bounds for schedulability of aperiodic tasks are new in real-time scheduling literature. All aperiodic bounds known to date apply only to independent tasks. They either assume a liquid task model (one with infinitely many infinitesimal tasks) or are limited to …"
52,"S Hu, H Liu, L Su, H Wang…","Towards automatic phone-to-phone communication for vehicular networking applications",2014,"… -IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6848113/","https://scholar.google.com/scholar?cites=114249218744909216&as_sdt=2005&sciodt=0,5&hl=en",113,"2020-05-04 02:32:12","","","","",,,,,52,8.67,10,5,6,"This paper explores direct phone-to-phone communication (via WiFi interface) among vehicles to support mobile sensing applications. Direct communication among drivers' phones is important in improving data collection efficiency and sharing participatory sensing …"
52,"T Abdelzaher, S Dawson, WC Feng…","ARMADA middleware and communication services",1999,"Operating Systems and …","Springer","https://link.springer.com/chapter/10.1007/978-1-4615-5041-9_1","https://scholar.google.com/scholar?cites=6984581385396897513&as_sdt=2005&sciodt=0,5&hl=en",115,"2020-05-04 02:32:12","","","","",,,,,52,2.48,13,4,21,"Real-time embedded systems have evolved during the past several decades from small custom-designed digital hardware to large distributed processing systems. As these systems become more complex, their interoperability, evolvability and cost-effectiveness …"
51,"KS Prabh, TF Abdelzaher","On scheduling and real-time capacity of hexagonal wireless sensor networks",2007,"… on Real-Time Systems (ECRTS'07)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4271688/","https://scholar.google.com/scholar?cites=3659368692086244069&as_sdt=2005&sciodt=0,5&hl=en",114,"2020-05-04 02:32:12","","","","",,,,,51,3.92,26,2,13,"Since wireless ad-hoc networks use shared communication medium, accesses to the medium must be coordinated to avoid packet collisions. Transmission scheduling algorithms allocate time slots to the nodes of a network such that if the nodes transmit only during the …"
51,"N Pham, RK Ganti, YS Uddin, S Nath…","Privacy-preserving reconstruction of multidimensional data maps in vehicular participatory sensing",2010,"European Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-11917-0_8","https://scholar.google.com/scholar?cites=5460180703894947802&as_sdt=2005&sciodt=0,5&hl=en",120,"2020-05-04 02:32:12","","","","",,,,,51,5.10,10,5,10,"The proliferation of sensors in devices of frequent use, such as mobile phones, offers unprecedented opportunities for forming self-selected communities around shared sensory data pools that enable community specific applications of mutual interest. Such applications …"
50,"Q Cao, T He, T Abdelzaher","ucast: Unified connectionless multicast for energy efficient content distribution in sensor networks",2007,"IEEE Transactions on Parallel and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4052575/","https://scholar.google.com/scholar?cites=10232996703424577464&as_sdt=2005&sciodt=0,5&hl=en",121,"2020-05-04 02:32:12","","","","",,,,,50,3.85,17,3,13,"In this paper, we present uCast, a novel multicast protocol for energy efficient content distribution in sensor networks. We design uCast to support a large number of multicast sessions, especially when the number of destinations in a session is small. In uCast, we do …"
50,"MYS Uddin, B Godfrey…","RELICS: In-network realization of incentives to combat selfishness in DTNs",2010,"The 18th IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5762769/","https://scholar.google.com/scholar?cites=13888897919487706105&as_sdt=2005&sciodt=0,5&hl=en",124,"2020-05-04 02:32:12","","","","",,,,,50,5.00,17,3,10,"In this paper, we develop a cooperative mechanism, RELICS, to combat selfishness in DTNs. In DTNs, nodes belong to self-interested individuals. A node may be selfish in expending resources, such as energy, on forwarding messages from others, unless offered …"
49,"HS Kim, TF Abdelzaher, WH Kwon","Dynamic delay-constrained minimum-energy dissemination in wireless sensor networks",2005,"ACM Transactions on Embedded …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1086519.1086530","https://scholar.google.com/scholar?cites=14502360842883641649&as_sdt=2005&sciodt=0,5&hl=en",123,"2020-05-04 02:32:12","","","","",,,,,49,3.27,16,3,15,"Disseminating data generated by sensors to users is one of useful functions of sensor networks. In probable real-time applications of sensor networks, multiple mobile users should receive data within their end-to-end delay constraint. In this paper, we propose a …"
48,"S Hu, L Su, H Liu, H Wang…","Smartroad: a crowd-sourced traffic regulator detection and identification system",2013,"2013 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6917601/","https://scholar.google.com/scholar?cites=14885957199619073479&as_sdt=2005&sciodt=0,5&hl=en",122,"2020-05-04 02:32:12","","","","",,,,,48,6.86,10,5,7,"In this paper we present SmartRoad, a crowd-sourced sensing system that detects and identifies traffic regulators, traffic lights and stop signs in particular. As an alternative to expensive road surveys, SmartRoad works on participatory sensing data collected from GPS …"
48,"Q Cao, D Fesehaye, N Pham, Y Sarwar…","Virtual battery: An energy reserve abstraction for embedded sensor networks",2008,"2008 Real-Time …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4700429/","https://scholar.google.com/scholar?cites=1276227245905098912&as_sdt=2005&sciodt=0,5&hl=en",126,"2020-05-04 02:32:12","","","","",,,,,48,4.00,10,5,12,"This paper introduces the abstraction of energy reserves for sensor networks that virtualizes energy sources. It gives each of several applications sharing a platform the illusion of having its own private energy source. Energy virtualization is the next logical step in embedded …"
47,"TF Abdelzaher, N Bhatti","Adaptive content delivery for Web server QoS",1999,"International Workshop on Quality of Service","","","https://scholar.google.com/scholar?cites=15385765300837931385&as_sdt=2005&sciodt=0,5&hl=en",125,"2020-05-04 02:32:12","CITATION","","","",,,,,47,2.24,24,2,21,""
45,"L Su, Q Li, S Hu, S Wang, J Gao, H Liu…","Generalized decision aggregation in distributed sensing systems",2014,"2014 IEEE Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7010369/","https://scholar.google.com/scholar?cites=14939204221565943203&as_sdt=2005&sciodt=0,5&hl=en",127,"2020-05-04 02:32:12","","","","",,,,,45,7.50,6,7,6,"In this paper, we present GDA, a generalized decision aggregation framework that integrates information from distributed sensor nodes for decision making in a resource efficient manner. Traditional approaches that target similar problems only take as input the …"
45,"W Conner, T Abdelzaher, K Nahrstedt","Using data aggregation to prevent traffic analysis in wireless sensor networks",2006,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/11776178_13","https://scholar.google.com/scholar?cites=3347621516286731391&as_sdt=2005&sciodt=0,5&hl=en",128,"2020-05-04 02:32:12","","","","",,,,,45,3.21,15,3,14,"When communication in sensor networks occurs over wireless links, confidential information about the communication patterns between sensor nodes could be leaked even when encryption is used to protect the actual contents of the messages. The communication …"
45,"P Jayachandran, T Abdelzaher","A delay composition theorem for real-time pipelines",2007,"19th Euromicro Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4271678/","https://scholar.google.com/scholar?cites=8660752087197285638&as_sdt=2005&sciodt=0,5&hl=en",131,"2020-05-04 02:32:12","","","","",,,,,45,3.46,23,2,13,"Uniprocessor schedulability theory made great strides, in part, due to the simplicity of composing the delay of a job from the execution times of higher-priority jobs that preempt it. In this paper, we bound the end-to-end delay of a job in a multistage pipeline as a function of …"
44,"D Henriksson, TF Abdelzaher…","A caching-based approach to routing in delay-tolerant networks",2007,"2007 16th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4317799/","https://scholar.google.com/scholar?cites=1346978441687051896&as_sdt=2005&sciodt=0,5&hl=en",129,"2020-05-04 02:32:12","","","","",,,,,44,3.38,15,3,13,"Delay-tolerant networks (DTNs), where no connected path generally exists between a source and a destination at any given time, present significant challenges from a routing perspective. A plethora of routing approaches have been previously introduced that make …"
43,"L Su, B Ding, Y Yang, TF Abdelzaher…","ocast: Optimal multicast routing protocol for wireless sensor networks",2009,"2009 17th IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5339689/","https://scholar.google.com/scholar?cites=15287774205832326745&as_sdt=2005&sciodt=0,5&hl=en",133,"2020-05-04 02:32:12","","","","",,,,,43,3.91,9,5,11,"In this paper, we describe oCast, an energy-optimal multicast routing protocol for wireless sensor networks. The general minimum-energy multicast problem is NP-hard. Intermittent connectivity that results from duty-cycling further complicates the problem. Nevertheless, we …"
42,"EM Atkins, TF Abdelzaher, KG Shin…","Planning and resource allocation for hard real-time, fault-tolerant plan execution",2001,"Autonomous Agents and …","Springer","https://link.springer.com/article/10.1023/A:1010066729351","https://scholar.google.com/scholar?cites=8617639128443758398&as_sdt=2005&sciodt=0,5&hl=en",132,"2020-05-04 02:32:12","","","","",,,,,42,2.21,11,4,19,"We describe the interface between a real-time resource allocation system with an AI planner in order to create fault-tolerant plans that are guaranteed to execute in hard real-time. The planner specifies the task set and all execution deadlines required to ensure system safety …"
42,"V Prasad, T Yan, P Jayachandran, Z Li…","ANDES: an ANalysis-based DEsign tool for wireless Sensor networks",2007,"… Real-Time Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4408305/","https://scholar.google.com/scholar?cites=17809084677801712208&as_sdt=2005&sciodt=0,5&hl=en",135,"2020-05-04 02:32:12","","","","",,,,,42,3.23,8,5,13,"We have developed an analysis-based design tool, ANDES, for modeling a wireless sensor network system and analyzing its performance before deployment ANDES enables designers to systematically develop a model for the system, refine it iteratively by tuning the …"
41,"G Zhou, Y Wu, T Yan, T He, C Huang…","A multifrequency MAC specially designed for wireless sensor network applications",2010,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1721695.1721705","https://scholar.google.com/scholar?cites=722748444408563355&as_sdt=2005&sciodt=0,5&hl=en",134,"2020-05-04 02:32:12","","","","",,,,,41,4.10,7,6,10,"Multifrequency media access control has been well understood in general wireless ad hoc networks, while in wireless sensor networks, researchers still focus on single frequency solutions. In wireless sensor networks, each device is typically equipped with a single radio …"
41,"RK Ganti, YE Tsai…","Senseworld: Towards cyber-physical social networks",2008,"… Conference on Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4505518/","https://scholar.google.com/scholar?cites=1144063015258630315&as_sdt=2005&sciodt=0,5&hl=en",136,"2020-05-04 02:32:12","","","","",,,,,41,3.42,14,3,12,"Web-based social networks such as Linkedln, FaceBook and MySpace have gained wide popularity in recent years. With the advent of ubiquitous sensing, future social networks will be cyber-physical, combining measured elements of the physical world with manual human …"
41,"J Heo, P Jayachandran, I Shin, D Wang…","Optituner: On performance composition and server farm energy minimization application",2011,"… on Parallel and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5703092/","https://scholar.google.com/scholar?cites=9810263019431278815&as_sdt=2005&sciodt=0,5&hl=en",137,"2020-05-04 02:32:12","","","","",,,,,41,4.56,8,5,9,"This paper develops a software service for dynamic performance optimization and control in performance-sensitive systems. The next generation of performance-sensitive systems is expected to be more distributed and dynamic. They will have multiple"" knobs” that affect …"
41,"P Jayachandran, T Abdelzaher","Transforming distributed acyclic systems into equivalent uniprocessors under preemptive and non-preemptive scheduling",2008,"2008 Euromicro Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4573119/","https://scholar.google.com/scholar?cites=14681178309455376536&as_sdt=2005&sciodt=0,5&hl=en",138,"2020-05-04 02:32:12","","","","",,,,,41,3.42,21,2,12,"Many scientific disciplines provide composition primitives whereby overall properties of systems are composed from those of their components. Examples include rules for block diagram reduction in control theory and laws for computing equivalent circuit impedance in …"
41,"MMH Khan, HK Le, M LeMay, P Moinzadeh…","Diagnostic powertracing for sensor node failure analysis",2010,"Proceedings of the 9th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1791212.1791227","https://scholar.google.com/scholar?cites=11715983841654774622&as_sdt=2005&sciodt=0,5&hl=en",139,"2020-05-04 02:32:12","","","","",,,,,41,4.10,8,5,10,"Troubleshooting unresponsive sensor nodes is a significant challenge in remote sensor network deployments. This paper introduces the tele-diagnostic powertracer, an in-situ troubleshooting tool that uses external power measurements to determine the internal health …"
41,"S Li, H Le, N Pham, J Heo…","Joint optimization of computing and cooling energy: Analytic model and a machine room case study",2012,"2012 IEEE 32nd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6258012/","https://scholar.google.com/scholar?cites=14701913790484940352&as_sdt=2005&sciodt=0,5&hl=en",140,"2020-05-04 02:32:12","","","","",,,,,41,5.13,8,5,8,"Total energy minimization in data centers (including both computing and cooling energy) requires modeling the interactions between computing decisions (such as load distribution) and heat transfer in the room, since load acts as heat sources whose distribution in space …"
40,"Y Jiang, X Xu, P Terlecky, T Abdelzaher…","Mediascope: selective on-demand media retrieval from mobile devices",2013,"2013 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6917570/","https://scholar.google.com/scholar?cites=6425203616092433323&as_sdt=2005&sciodt=0,5&hl=en",142,"2020-05-04 02:32:12","","","","",,,,,40,5.71,8,5,7,"Motivated by an availability gap for visual media, where images and videos are uploaded from mobile devices well after they are generated, we explore the selective, timely retrieval of media content from a collection of mobile devices. We envision this capability being …"
39,"W He, X Liu, HV Nguyen, K Nahrstedt…","PDA: privacy-preserving data aggregation for information collection",2011,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1993042.1993048","https://scholar.google.com/scholar?cites=3478829039787605336&as_sdt=2005&sciodt=0,5&hl=en",141,"2020-05-04 02:32:12","","","","",,,,,39,4.33,8,5,9,"Providing efficient data aggregation while preserving data privacy is a challenging problem in wireless sensor networks research. In this article, we present two privacy-preserving data aggregation schemes for additive aggregation functions, which can be extended to …"
39,"D Wang, L Kaplan, T Abdelzaher…","On scalability and robustness limitations of real and asymptotic confidence bounds in social sensing",2012,"2012 9th Annual IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6275819/","https://scholar.google.com/scholar?cites=9299885954936961675&as_sdt=2005&sciodt=0,5&hl=en",143,"2020-05-04 02:32:12","","","","",,,,,39,4.88,10,4,8,"This paper estimates new confidence bounds on source reliability in social sensing applications. Scalable and robust estimation of source reliability is a key challenge in social sensing where humans or human-operated sensors act as data sources. In order to assess …"
39,"H Huang, A Zubiaga, H Ji, H Deng, D Wang…","Tweet ranking based on heterogeneous networks",2012,"… of COLING 2012","aclweb.org","https://www.aclweb.org/anthology/C12-1076.pdf","https://scholar.google.com/scholar?cites=6328660191399033578&as_sdt=2005&sciodt=0,5&hl=en",144,"2020-05-04 02:32:12","PDF","","","",,,,,39,4.88,7,6,8,"Ranking tweets is a fundamental task to make it easier to distill the vast amounts of information shared by users. In this paper, we explore the novel idea of ranking tweets on a topic using heterogeneous networks. We construct heterogeneous networks by harnessing …"
37,"F Saremi, O Fatemieh, H Ahmadi…","Experiences with greengps—fuel-efficient navigation using participatory sensing",2015,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7084108/","https://scholar.google.com/scholar?cites=18378651403751018449&as_sdt=2005&sciodt=0,5&hl=en",147,"2020-05-04 02:32:12","","","","",,,,,37,7.40,9,4,5,"Participatory sensing services based on mobile phones constitute an important growing area of mobile computing. Most services start small and hence are initially sparsely deployed. Unless a mobile service adds value while sparsely deployed, it may not survive …"
36,"S Guo, T He, MF Mokbel, JA Stankovic…","On accurate and efficient statistical counting in sensor-based surveillance systems",2010,"pervasive and Mobile …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1574119209000741","https://scholar.google.com/scholar?cites=442674947245159769&as_sdt=2005&sciodt=0,5&hl=en",145,"2020-05-04 02:32:12","","","","",,,,,36,3.60,7,5,10,"Sensor networks have been used in many surveillance systems, providing statistical information about monitored areas. Accurate counting information (eg, the distribution of the total number of targets) is often important for decision making. As a complementary solution …"
36,"P Jayachandran, T Abdelzaher","Delay composition in preemptive and non-preemptive real-time pipelines",2008,"Real-Time Systems","Springer","https://link.springer.com/article/10.1007/s11241-008-9056-3","https://scholar.google.com/scholar?cites=14864039264220013769&as_sdt=2005&sciodt=0,5&hl=en",146,"2020-05-04 02:32:12","","","","",,,,,36,3.00,18,2,12,"Uniprocessor schedulability theory made great strides, in part, due to the simplicity of composing the delay of a job from the execution times of higher-priority jobs that preempt it. In this paper, we bound the end-to-end delay of a job in a multistage pipeline as a function of …"
36,"H Ahmadi, TF Abdelzaher, I Gupta","Congestion control for spatio-temporal data in cyber-physical systems",2010,"Proceedings of the 1st ACM/IEEE …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1795194.1795207","https://scholar.google.com/scholar?cites=4027182040669800551&as_sdt=2005&sciodt=0,5&hl=en",148,"2020-05-04 02:32:12","","","","",,,,,36,3.60,12,3,10,"Data dissemination protocols in cyber-physical systems must consider the importance of data packets in protocol decisions. Importance of data cannot generally be accurately represented by a static priority value or deadline, but rather must stem from the dynamic …"
36,"S Yao, MT Amin, L Su, S Hu, S Li…","Recursive ground truth estimator for social data streams",2016,"2016 15th ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7460719/","https://scholar.google.com/scholar?cites=4443218159858364789&as_sdt=2005&sciodt=0,5&hl=en",154,"2020-05-04 02:32:12","","","","",,,,,36,9.00,6,6,4,"The paper develops a recursive state estimator for social network data streams that allows exploitation of social networks, such as Twitter, as sensor networks to reliably observe physical events. Recent literature suggested using social networks as sensor networks …"
36,"X Wang, J Zhu, A Pande, A Raghuramu…","STAMP: Ad hoc spatial-temporal provenance assurance for mobile users",2013,"2013 21st IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6733593/","https://scholar.google.com/scholar?cites=268038113899641902&as_sdt=2005&sciodt=0,5&hl=en",155,"2020-05-04 02:32:12","","","","",,,,,36,5.14,7,5,7,"Location-based services are quickly becoming immensely popular. In addition to services based on users' current location, many potential services rely on users' location history, or their spatial-temporal provenance. Malicious users may lie about their spatial-temporal …"
36,"S Yao, Y Zhao, A Zhang, S Hu, H Shao, C Zhang…","Deep learning for the internet of things",2018,"Computer","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8364644/","https://scholar.google.com/scholar?cites=12700360569208402176&as_sdt=2005&sciodt=0,5&hl=en",187,"2020-05-04 02:32:12","","","","",,,,,36,18.00,5,7,2,"How can the advantages of deep learning be brought to the emerging world of embedded IoT devices? The authors discuss several core challenges in embedded and mobile deep learning, as well as recent solutions demonstrating the feasibility of building IoT applications …"
35,"H Yun, PL Wu, A Arya, C Kim, T Abdelzaher, L Sha","System-wide energy optimization for multiple DVS components and real-time tasks",2011,"Real-Time Systems","Springer","https://link.springer.com/article/10.1007/s11241-011-9125-x","https://scholar.google.com/scholar?cites=17800878725278359560&as_sdt=2005&sciodt=0,5&hl=en",149,"2020-05-04 02:32:12","","","","",,,,,35,3.89,6,6,9,"Most dynamic voltage and frequency scaling (DVS) techniques adjust only CPU parameters; however, recent embedded systems provide multiple adjustable clocks which can be independently tuned. When considering multiple components, energy optimal frequencies …"
35,"S Velusamy, K Sankaranarayanan, D Parikh…","Adaptive cache decay using formal feedback control",2002,"Proceedings of the …","cs.virginia.edu","http://www.cs.virginia.edu/~skadron/Papers/wmpi_decay.pdf","https://scholar.google.com/scholar?cites=2816150352806433428&as_sdt=2005&sciodt=0,5&hl=en",150,"2020-05-04 02:32:12","PDF","","","",,,,,35,1.94,9,4,18,"This paper argues that adaptive techniques in processor architecture should be designed using formal feedback-control theory. We use the derivation of a controller for cache decay—a technique for leakage-energy savings—to illustrate the process of formal feedback-control …"
