Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"L Li, EL Gunter","Isak: A complete semantics of K",2018,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/100116","https://scholar.google.com/scholar?cites=11172024328358655511&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-04-28 22:44:16","","","","",,,,,3,1.50,2,2,2,"K (Roşu and Şerbănuţă, 2010) is a rewrite-based executable semantic framework in which programming languages, type systems and formal analysis tools can be de ned using con gurations, computations and rules. In this paper we de ne IsaK, a reference semantics for K …"
3,"R Gerber, EL Gunter, I Lee","Implementing a Real-Time Process Algebra in HOL.",1991,"TPHOLs","egunter.cs.illinois.edu","http://egunter.cs.illinois.edu/papers/HOL1991.pdf","https://scholar.google.com/scholar?cites=17822601958050997928&as_sdt=2005&sciodt=0,5&hl=en",56,"2020-04-28 22:44:16","PDF","","","",,,,,3,0.10,1,3,29,"Abstract In [6] a real-time process algebra was discussed, a model for the algebra was developed, and the axiomatization was shown to be sound and complete for reasoning about equality and containment of processes for this model. In this work we show how to …"
3,"W Mansky, D Griffith, EL Gunter","Specifying and executing optimizations for parallel programs",2014,"arXiv preprint arXiv:1407.7932","arxiv.org","https://arxiv.org/abs/1407.7932","https://scholar.google.com/scholar?cites=17591384893509902780&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-04-28 22:44:16","","","","",,,,,3,0.50,1,3,6,"Compiler optimizations, usually expressed as rewrites on program graphs, are a core part of all modern compilers. However, even production compilers have bugs, and these bugs are difficult to detect and resolve. The problem only becomes more complex when compiling …"
3,"EL Gunter, D Peled","Using functional languages in formal methods: The PET system",2000,"Parallel and Distributed Processing Techniques and …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.116.5322&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=13981081864928679424&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-04-28 22:44:16","PDF","","","",,,,,3,0.15,2,2,20,"Formal methods are a collection of techniques aimed at increasing the reliability of software and hardware systems. Since the systems under investigation are often quite complex, the main challenge of formal methods is achieving e ciency. Therefore, the tendency is to …"
2,"CA Gunter, EL Gunter, B David","Mac-Queen. An abstract interpretation for ML equality kinds",1991,"Theoretical Aspects of Computer Software. Springer","","","https://scholar.google.com/scholar?cites=13853708732804203790&as_sdt=2005&sciodt=0,5&hl=en",59,"2020-04-28 22:44:16","CITATION","","","",,,,,2,0.07,1,3,29,""
2,"A Yasmeen, EL Gunter","Implementing Secure Broadcast Ambients in Isabelle using Nominal Logic",2008,"Emerging Trends Report of the 21st International …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.611.4977&rep=rep1&type=pdf#page=128","https://scholar.google.com/scholar?cites=9314134764352849183&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-04-28 22:44:16","PDF","","","",,,,,2,0.17,1,2,12,"In this work we present our modeling of a calculus being developed by us namely Secure Broadcast Ambients, using the nominal package for Isabelle. Our calculus is an extension of the ambient calculus where the nature of communication is broadcast within domains …"
2,"EL Gunter","𝑀-groups with Sylow towers",1989,"Proceedings of the American Mathematical Society","ams.org","https://www.ams.org/proc/1989-105-03/S0002-9939-1989-0955459-3/","https://scholar.google.com/scholar?cites=10846129137653937612&as_sdt=2005&sciodt=0,5&hl=en",61,"2020-04-28 22:44:16","","","","",,,,,2,0.06,2,1,31,"Let $ G $ be a finite group, all of whose irreducible complex characters are induced from linear characters. Suppose that $ G $ has a normal series of Hall subgroups ${G_i}\triangleleft G $ such that ${G_0}= 1,{G_n}= G $, and $\left\vert {{G_i}:{G_ {i …"
2,"EL Gunter","Building HOL90 easily everywhere",1988,"Proceedings of the 11th International Conference on …","","","https://scholar.google.com/scholar?cites=6864887285778511516&as_sdt=2005&sciodt=0,5&hl=en",62,"2020-04-28 22:44:16","CITATION","","","",,,,,2,0.06,2,1,32,""
2,"W Mansky, EL Gunter, D Griffith, MD Adams","Specifying and executing optimizations for generalized control flow graphs",2016,"Science of Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167642316300703","https://scholar.google.com/scholar?cites=530026837033568810&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-04-28 22:44:16","","","","",,,,,2,0.50,1,4,4,"Optimizations performed by compilers, usually expressed as rewrites on program graphs, are a core part of modern compilers. However, even production compilers have bugs, and these bugs are difficult to detect and resolve. In this paper we present Morpheus, a domain …"
2,"E Bonelli, A Compagnoni, E Gunter","Correspondence assertions for process synchronization in concurrent communications. Brogi, Antonio, Jacquet, Jean-Marie, & Pimentel, Ernesto (eds) …",2003,"2nd International Workshop on Foundations of …","","","https://scholar.google.com/scholar?cites=18015036712208313053&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-04-28 22:44:16","CITATION","","","",,,,,2,0.12,1,3,17,""
2,"A Compagnoni, E Gunter, P Bidinger","A role-based access control type system for boxed ambients",,"Technical Report UIUCDCS","","","https://scholar.google.com/scholar?cites=10641438441747909706&as_sdt=2005&sciodt=0,5&hl=en",65,"2020-04-28 22:44:16","CITATION","","","",,,,,2,0.00,1,3,,""
2,"E Gunter, D Peled","Formal Aspects of Computing",2006,"","Chapter Model Checking, testing …","","https://scholar.google.com/scholar?cites=5520014134431920999&as_sdt=2005&sciodt=0,5&hl=en",66,"2020-04-28 22:44:16","CITATION","","","",,,,,2,0.14,1,2,14,""
2,"EL Gunter, A Muscholl, D Peled","Compositional Message Sequence Charts.–TACAS, édité par Tiziana Margaria, Wang Yi, vol. 2031 de Lecture Notes in Computer Science",2001,"","Springer","","https://scholar.google.com/scholar?cites=3880883147367871950&as_sdt=2005&sciodt=0,5&hl=en",74,"2020-04-28 22:44:16","CITATION","","","",,,,,2,0.11,1,3,19,""
1,"CA Gunter, EL Gunter, P Zave","Formal software engineering",2000,"ACM SIGSOFT Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/340855.340951","https://scholar.google.com/scholar?cites=14567881842032785599&as_sdt=2005&sciodt=0,5&hl=en",67,"2020-04-28 22:44:16","","","","",,,,,1,0.05,0,3,20,"This project concerned refinement techniques for formal software engineering. Our focus was on extending and developing a more formal approach to work of Jackson and Zave on the relationship between requirements and specifications [JZ92, JZ95, ZJ97]. Our primary …"
1,"EL Gunter, L Libkin","Interfacing HOL90 with a functional database query language",1995,"International Conference on Theorem Proving in …","Springer","https://link.springer.com/chapter/10.1007/3-540-60275-5_64","https://scholar.google.com/scholar?cites=18153790586492204972&as_sdt=2005&sciodt=0,5&hl=en",68,"2020-04-28 22:44:16","","","","",,,,,1,0.04,1,2,25,"We describe a functional database language OR-SML for handling disjunctive information in database queries, its implementation in Standard ML [10], and its interface to HOL90. The core language has the power of the nested relational algebra, and it is augmented with or …"
1,"L Li, EL Gunter","IsaK-Static: A Complete Static Semantics of",2018,"International Conference on Formal Aspects of …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-02146-7_10","https://scholar.google.com/scholar?cites=16235655443424884003&as_sdt=2005&sciodt=0,5&hl=en",69,"2020-04-28 22:44:16","","","","",,,,,1,0.50,1,2,2,"K 1 is a rewrite-based executable semantic framework in which programming languages, type systems and formal analysis tools can be defined using configurations, computations and rules. K supports a module design for programming language specifications, with …"
1,"A Felty, EL Gunter","Theorem Proving in Higher Order Logics: 10th International Conference, TPHOLs' 97, Murray Hill, NJ, USA, August 19-22, 1997: Proceedings",1997,"","Springer","","https://scholar.google.com/scholar?cites=10080057992026881254&as_sdt=2005&sciodt=0,5&hl=en",70,"2020-04-28 22:44:16","CITATION","","","",,,,,1,0.04,1,2,23,""
1,"EL Gunter, AP Felty","Proceedings of the 10th International Conference on Theorem Proving in Higher Order Logics",1997,"","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/646524","https://scholar.google.com/scholar?cites=9967020330649445662&as_sdt=2005&sciodt=0,5&hl=en",71,"2020-04-28 22:44:16","CITATION","","","",,,,,1,0.04,1,2,23,"ACM Digital Library Logo. ACM Logo. Google, Inc. (search). Advanced Search; Browse; About; Sign in; Register. Advanced Search; Journals; Magazines; Proceedings; Books; SIGs; Conferences; People; More: Search ACM Digital Library. Search. Advanced Search. 10.5555/646524 …"
1,"EL Gunter, L Libkin","OR-SML: A functional database programming language for disjunctive information",1994,"Technical Reports (CIS)","repository.upenn.edu","https://repository.upenn.edu/cgi/viewcontent.cgi?article=1244&context=cis_reports","https://scholar.google.com/scholar?cites=10112766060362602618&as_sdt=2005&sciodt=0,5&hl=en",72,"2020-04-28 22:44:16","PDF","","","",,,,,1,0.04,1,2,26,"We describe a functional database language OR-SML for handling disjunctive information in database queries, and its implementation on top of Standard ML. The core language has the power of the nested relational algebra, and it is augmented with or-sets which are used to …"
1,"D Griffith, W Mansky, EJ Bass, ML Bolton, K Feigh…","Toward a multi-method approach to formalizing human-automation interaction and human-human communications",2011,"","egunter.cs.illinois.edu","http://egunter.cs.illinois.edu/papers/SMC2011b.pdf","https://scholar.google.com/scholar?cites=2625245593998688347&as_sdt=2005&sciodt=0,5&hl=en",73,"2020-04-28 22:44:16","PDF","","","",,,,,1,0.11,0,6,9,"Systems including human and automated agents require methods for verifying and validating that the roles and responsibilities potentially assignable to the human and automated agents do not lead to unsafe situations. Such analyses must consider the …"
0,"D Griffith, EL Gunter","Strategy Logic extended with Refinement, CGS, and Nondeterminism",2012,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/35276","",75,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,2,8,"In this paper, we introduce SLeRCN, an extension of Strategy Logic (SL). The extensions syntactic and semantic. The main syntactic extensions include lifting the restrictions in Chatterjee et al.[7] that formulae must be hierarchically closed. Semantic extensions include …"
0,"EL Gunter","Programming Language Design (CS 422)",2016,"Evaluation","courses.engr.illinois.edu","https://courses.engr.illinois.edu/cs422/sp2017/lectures/CS422Lecture5.pdf","",76,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,1,4,"Page 1. Programming Language Design (CS 422) Elsa L Gunter 2112 Siebel Center, UIUC egunter@illinois.edu http://courses.engr.illinois.edu/cs422/sp2017 Slides based in part on previous lectures by Grigore Rosu February 1, 2017 …"
0,"EL Gunter","Why We Can't have sml Style Ø ØÝÔ Declarations in hol",,"cse.unsw.edu.au","","http://www.cse.unsw.edu.au/~cs4161/12s2/datatypes.pdf","",77,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,1,,"The type descriptions that define type is capable of handling are noticeably more limited than those allowed by sml. In particular, define type requires of a type description it is given that the type being defined should not occur within any compound type. While this restriction …"
0,"W Mansky, EL Gunter","Verifying Optimizations with Dynamic Thread",,"","","","",78,"2020-04-28 22:44:16","CITATION","","","",,,,,0,0.00,0,2,,""
0,"EL Gunter, DA Peled","Using a Mix of Languages in Formal Methods: The PET System.",2000,"PDPTA","egunter.cs.illinois.edu","http://egunter.cs.illinois.edu/papers/PDPTA2000.pdf","",79,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,2,20,"The PET project is a formal methods tool for determining necessary conditions for the execution of a path through a concurrent program. The user selects a path by selecting nodes in flow graphs displayed by the graphical user interface. The condition necessary for …"
0,"S Mansky, EL Gunter","Dynamic class initialization semantics: a Jinja extension",2019,"Proceedings of the 8th ACM SIGPLAN …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3293880.3294104","",80,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,2,1,"ABSTRACT The Java Virtual Machine (JVM) postpones running class initialization methods until their classes are first referenced, such as by a< pre> new</pre> or static instruction. This process is called dynamic class initialization. Jinja is a semantic framework for Java …"
0,"EL Gunter, A Muscholl, D Peled","Special section on TACAS 2001 Compositional message sequence charts",2002,"Int J STTT","egunter.cs.illinois.edu","http://egunter.cs.illinois.edu/papers/STTT2003.pdf","",81,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,3,18,"A message sequence chart (MSC) is a standard notation for describing the interaction between communicating objects. It is popular among the designers of communication protocols. MSCs enjoy both a visual and a textual representation. High-level MSCs (HMSCs) …"
0,"EL Gunter","Building HOL90 Everywhere Easily (Well Almost)",1998,"Theorem Proving in Higher Order …","openresearch-repository.anu.edu.au","https://openresearch-repository.anu.edu.au/bitstream/1885/40813/3/TR-CS-98-08.pdf#page=91","",82,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,1,22,"We describe how to change HOL90 so that it can build under all operating systems for which a full SML compiler exists. We also discuss some efficiencies, particularly separate compilation, that call for special compiler support and describe how they can be handled in …"
0,"EJ Bass, ML Bolton, KM Feigh…","Toward an Integrated Model Checking, Theorem Proving and Simulation Framework for Analyzing Authority and Autonomy",2012,"Human-Machine …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/b3f0/29dcc5619e6c20dc33013f8d3ec8601e2852.pdf#page=4","",83,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,4,8,"In complex systems, human operators are responsible for a wide array of activities including monitoring the system during normal operations, making minor adjustments when operational requirements change, diagnosing problems when unusual situations arise …"
0,"EL Gunter, Y Meng","Extending DOVE with Product Automata",2002,"NASA CONFERENCE PUBLICATION","books.google.com","https://books.google.com/books?hl=en&lr=&id=7bDgAAAAMAAJ&oi=fnd&pg=PA101&dq=%22elsa+gunter%22&ots=ePfIOTqxDY&sig=ar5hpOgQIhZf02PM6PGgDjm4fAE","",84,"2020-04-28 22:44:16","HTML","","","",,,,,0,0.00,0,2,18,"With the continuing growth of computer systems including safety critical computer control systems, the need for reliable tools to help construct, analyze, and verify such systems also continues to grow. An example of such a tool is DOVE [1, 2]. One of the advantages of DOVE …"
0,"M Schmidt-Schauß, M Sakai, D Sabel, Y Chiba, A Gill…","First International Workshop on Rewriting Techniques for Program Transformations and Evaluation",2014,"","d-nb.info","https://d-nb.info/1156460026/34","",85,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,6,6,"Verification and validation of properties of programs, optimizing and compiling programs, and generating programs can benefit from the application of rewriting techniques. Source-level program transformations are used in compilation to simplify and optimize programs, in …"
0,"EL Gunter","CS477 Formal Software Development Methods",2018,"","courses.grainger.illinois.edu","https://courses.grainger.illinois.edu/cs477/sp2014/lectures/23-promela.pdf","",86,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,1,2,"Elsa L Gunter 2112 SC, UIUC egunter@illinois.edu http://courses.engr.illinois.edu/cs477 … Slides mostly a reproduction of Theo C. Ruys – SPIN Beginners' Tutorial April 23, 2014 … Elsa L Gunter CS477 Formal Software Development Methods Slides mostly a reproduction of Theo …"
0,"EL GUNTER, DADB MACQUEEN","Computing ML Equality Kinds Using Abstract",1993,"INFORMATION AND COMPUTATION","","","",87,"2020-04-28 22:44:16","CITATION","","","",,,,,0,0.00,0,2,27,""
0,"EL Gunter, A Compagnoni, P Garralda","Role-based Access Control in a Mobile Environment",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/520e/d8fd7959f4abf0cc674b1ca5e4dfbd7d5ec4.pdf","",88,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,3,,"Page 1. Role-based Access Control in a Mobile Environment Elsa L Gunter (UI-UC) Joint work with Adriana Compagnoni (Stevens) Pablo Garralda (Stevens) Page 2. Boxed Ambients Instructor Network Mail Classroom Mailer Destination Page 3. Boxed Ambients Instructor Network Mail …"
0,"EL Gunter","Some projects in reasoning about specifications with automated theorem provers",,"cs.duke.edu","","https://www.cs.duke.edu/AutoDedFD/contributions/wkshop/PSfiles/gunter.ps.gz","",89,"2020-04-28 22:44:16","PS","","","",,,,,0,0.00,0,1,,"Caveat: Below is a brief description of a couple of projects using higher-order interactive theorem provers for reasoning about what I believe to be large, important, speci cations. This is not intended to be a complete description of all such work. For example, a paragragh on …"
0,"L Li, E Gunter, W Mansky","Symbolic Analysis Tools for CSP",2014,"International Colloquium on Theoretical …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-10882-7_18","",90,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,3,6,"Abstract Communicating Sequential Processes (CSP) is a well-known formal language for describing concurrent systems, where transition semantics for it has been given by Brookes, Hoare and Roscoe [1]. In this paper, we present trace refinement model analysis tools based …"
0,"L Li, E Gunter","A Method to Translate Order-Sorted Algebras to Many-Sorted Algebras",2018,"arXiv preprint arXiv:1802.06493","arxiv.org","https://arxiv.org/abs/1802.06493","",91,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,2,2,"Order-sorted algebras and many sorted algebras exist in a long history with many different implementations and applications. A lot of language specifications have been defined in order-sorted algebra frameworks such as the language specifications in K (an order-sorted …"
0,"J Regehr, K Slind, E Gunter","Proofs as a Substrate for Tool Integration Supporting High-Confidence Embedded Software",,"Citeseer","","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.581.5723&rep=rep1&type=pdf","",92,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,3,,"As the size and complexity of software in safetycritical embedded systems increases, the ability of programmers to deliver these systems in a timely fashion decreases. Specific difficulties are that embedded software must interact with the physical world in real time and …"
0,"E Gunter, E Peterson","AN EXPANDED AMBIENT CALCULUS WITH π-CALCULUS EMBEDDING",,"chromotopy.org","","https://chromotopy.org/latex/papers/elsa.pdf","",93,"2020-04-28 22:44:16","PDF","","","",,,,,0,0.00,0,2,,"Formal methods is the branch of computer science most concerned with the mathematical formalization of computational frameworks and the specification of programs and programming languages. The formulation of computability most familiar to an undergraduate …"
0,"A Felty, E Gunter, D Miller, F Pfenning","Tutorial on λProlog",1990,"International Conference on …","Springer","https://link.springer.com/content/pdf/10.1007/3-540-52885-7_142.pdf","",94,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,4,30,"This tutorial presents unification, or equation solving in abstract algebras. After an introduction to the problems of the field, we present the general results on unification theory, including the decidability and unification type of various theories and classes of theories …"
0,"A Felty, E Gunter, D Miller, F Pfenning","λProlog (tutorial)",1990,"Proceedings of the tenth …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/89617.89693","",95,"2020-04-28 22:44:16","CITATION","","","",,,,,0,0.00,0,4,30,""
0,"EL Gunter, A Felty","TPHOLs'97: theorem proving in higher order logics(Murray Hill NJ, August 19-22, 1997)",,"Lecture notes in computer science","Springer-Verlag","","",96,"2020-04-28 22:44:16","CITATION","","","",,,,,0,0.00,0,2,,""
0,"EL Gunter","PSEUDO-MONOMIAL CHARACTERS AND PSEUDO-M-GROUPS.",1988,"","elibrary.ru","https://elibrary.ru/item.asp?id=7511790","",97,"2020-04-28 22:44:16","","","","",,,,,0,0.00,0,1,32,"Degree: Ph. D. DegreeYear: 1987 Institute: The University of Wisconsin-Madison An irreducible character of a finite group is pseudo-monomial if the gcd of the degrees of the characters which induce it is 1. The group is a pseudo-M-group if all its irreducible …"
