Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
64,"C Chekuri, A Gupta, I Newman, Y Rabinovich…","Embedding k-outerplanar graphs into l1",2006,"SIAM Journal on Discrete …","SIAM","https://epubs.siam.org/doi/abs/10.1137/S0895480102417379","https://scholar.google.com/scholar?cites=5930059083014438005&as_sdt=2005&sciodt=0,5&hl=en",50,"2020-05-04 21:13:14","","","","",,,,,64,4.57,13,5,14,"We show that the shortest-path metric of any k-outerplanar graph, for any fixed k, can be approximated by a probability distribution over tree metrics with constant distortion and hence also embedded into \ell_1 with constant distortion. These graphs play a central role in …"
63,"C Chekuri, A Ene, N Korula","Unsplittable flow in paths and trees and column-restricted packing integer programs",2009,"Approximation, Randomization, and …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-03685-9_4","https://scholar.google.com/scholar?cites=2879982735101688391&as_sdt=2005&sciodt=0,5&hl=en",52,"2020-05-04 21:13:14","","","","",,,,,63,5.73,21,3,11,"We consider the unsplittable flow problem (UFP) and the closely related column-restricted packing integer programs (CPIPs). In UFP we are given an edge-capacitated graph G=(V, E) and k request pairs R 1,…, R k, where each R i consists of a source-destination pair (si, ti), a …"
61,"MA Bender, C Chekuri","Performance guarantees for the TSP with a parameterized triangle inequality",2000,"Information Processing Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S002001909900160X","https://scholar.google.com/scholar?cites=16454851656625953703&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-05-04 21:13:14","","","","",,,,,61,3.05,31,2,20,"We consider the approximability of the TSP problem in graphs that satisfy a relaxed form of triangle inequality. More precisely, we assume that for some parameter τ≥ 1, the distances satisfy the inequality dist (x, y)≤ τ·(dist (x, z)+ dist (z, y)) for every triple of vertices x, y, and z …"
60,"C Chekuri, MT Hajiaghayi, G Kortsarz…","Approximation algorithms for non-uniform buy-at-bulk network design",2006,"2006 47th Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4031402/","https://scholar.google.com/scholar?cites=15366533343093907776&as_sdt=2005&sciodt=0,5&hl=en",53,"2020-05-04 21:13:14","","","","",,,,,60,4.29,15,4,14,"We consider approximation algorithms for non-uniform buy-at-bulk network design problems. The first non-trivial approximation algorithm for this problem is due to Charikar and Karagiozova (STOC 05); for an instance on h pairs their algorithm has an approximation …"
60,"C Chekuri, S Gupta, K Quanrud","Streaming algorithms for submodular function maximization",2015,"International Colloquium on Automata …","Springer","https://link.springer.com/chapter/10.1007/978-3-662-47672-7_26","https://scholar.google.com/scholar?cites=3965159800509368351&as_sdt=2005&sciodt=0,5&hl=en",56,"2020-05-04 21:13:14","","","","",,,,,60,12.00,20,3,5,"We consider the problem of maximizing a nonnegative submodular set function f: 2^ N → R^+ f: 2 N→ R+ subject to ap-matchoid constraint in the single-pass streaming setting. Previous work in this context has considered streaming algorithms for modular functions and …"
56,"C Chekuri, M Mydlarz, FB Shepherd","Multicommodity demand flow in a tree",2003,"International Colloquium on …","Springer","https://link.springer.com/chapter/10.1007/3-540-45061-0_34","https://scholar.google.com/scholar?cites=15148827230427072368&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-05-04 21:13:14","","","","",,,,,56,3.29,19,3,17,"We consider requests for capacity in a given tree network T=(V, E) where each edge of the tree has some integer capacity ue. Each request consists of an integer demand df and a profit wf which is obtained if the request is satisfied. The objective is to find a set of demands …"
55,"HC An, A Bhaskara, C Chekuri, S Gupta…","Centrality of trees for capacitated $$$$-center",2015,"Mathematical …","Springer","https://link.springer.com/article/10.1007/s10107-014-0857-y","https://scholar.google.com/scholar?cites=12625781634790936136&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-05-04 21:13:14","","","","",,,,,55,11.00,11,5,5,"We consider the capacitated k k-center problem. In this problem we are given a finite set of locations in a metric space and each location has an associated non-negative integer capacity. The goal is to choose (open) kk locations (called centers) and assign each location …"
54,"CS Chekuri, S Khanna","Approximation algorithms for minimizing average weighted completion time",2004,"Handbook of scheduling: Algorithms …","experts.illinois.edu","https://experts.illinois.edu/en/publications/approximation-algorithms-for-minimizing-average-weighted-completi","https://scholar.google.com/scholar?cites=4153277325206601011&as_sdt=2005&sciodt=0,5&hl=en",54,"2020-05-04 21:13:14","","","","",,,,,54,3.38,27,2,16,"In this chapter we survey approximation algorithms for scheduling to minimize average (weighted) completion time (equivalently sum of (weighted) completion times). We are given n jobs J 1,…, J n, where each job J j has a positive weight w j. We denote by C j the …"
54,"C Chekuri, S Khanna","Approximation schemes for preemptive weighted flow time",2002,"Proceedings of the thiry-fourth annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/509907.509954","https://scholar.google.com/scholar?cites=10234156484939475474&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-05-04 21:13:14","","","","",,,,,54,3.00,27,2,18,"ABSTRACT (MATH) We present the first approximation schemes for minimizing weighted flow time on a single machine with preemption. Our first result is an algorithm that computes a (1+ ε)-approximate solution for any instance of weighted flow time in O (n O (ln W ln P/ε 3)) …"
53,"C Chekuri, S Khanna, JS Naor","A deterministic algorithm for the cost-distance problem",2001,"Proceedings of the twelfth annual ACM …","dl.acm.org","https://dl.acm.org/ft_gateway.cfm?id=365452&type=pdf","https://scholar.google.com/scholar?cites=470511417020850528&as_sdt=2005&sciodt=0,5&hl=en",59,"2020-05-04 21:13:14","PDF","","","",,,,,53,2.79,18,3,19,"We study the COST-DISTANCE network design problem, recently defined by Meyerson, Munagala, and Plotkin [4], as a common generalization of several useful problems in network design and facility location (see [4]). In this problem, we are given an undirected …"
53,"C Chekuri","Routing and network design with robustness to changing or uncertain traffic demands",2007,"ACM SIGACT News","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1324215.1324236","https://scholar.google.com/scholar?cites=8673734666909408850&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-05-04 21:13:14","","","","",,,,,53,4.08,53,1,13,"A new class of network design problems were introduced by Fingerhut et al.[26], and independently by Duffield et al.[20], to address, among other things, the issue of uncertainty in the demand matrix. The so-called hose model (the term was coined in [20]) for demand …"
51,"C Chekuri, TS Jayram, J Vondrák","On multiplicative weight updates for concave and submodular function maximization",2015,"Proceedings of the 2015 Conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2688073.2688086","https://scholar.google.com/scholar?cites=17622570199208413002&as_sdt=2005&sciodt=0,5&hl=en",62,"2020-05-04 21:13:14","","","","",,,,,51,10.20,17,3,5,"We develop a continuous-time framework based on multiplicative weight updates to approximately solve continuous optimization problems. The framework allows for a simple and modular analysis for a variety of problems involving convex constraints and concave or …"
49,"C Chekuri, A Ene","Approximation algorithms for submodular multiway partition",2011,"2011 IEEE 52nd Annual Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6108251/","https://scholar.google.com/scholar?cites=7623262004653714223&as_sdt=2005&sciodt=0,5&hl=en",61,"2020-05-04 21:13:14","","","","",,,,,49,5.44,25,2,9,"We study algorithms for the SUBMODULAR Multiway PARTITION problem (SUB-MP). An instance of SUB-MP consists of a finite ground set V, a subset S={s 1, S 2,..., sk}⊆ V of k elements called terminals, and a non-negative submodular set function f: 2 V→ ℝ+ on V …"
41,"M Bateni, C Chekuri, A Ene, MT Hajiaghayi…","Prize-collecting Steiner problems on planar graphs",2011,"Proceedings of the twenty …","SIAM","https://epubs.siam.org/doi/abs/10.1137/1.9781611973082.79","https://scholar.google.com/scholar?cites=1180511357976051118&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-05-04 21:13:14","","","","",,,,,41,4.56,8,5,9,"In this paper, we reduce Prize-Collecting Steiner TSP (PCTSP), Prize-Collecting Stroll (PCS), Prize-Collecting Steiner Tree (PCST), Prize-Collecting Steiner Forest (PCSF), and more generally Submodular Prize-Collecting Steiner Forest (SPCSF), on planar graphs (and …"
40,"C Chekuri, MT Hajiaghayi, G Kortsarz…","Approximation algorithms for nonuniform buy-at-bulk network design",2010,"SIAM Journal on …","SIAM","https://epubs.siam.org/doi/abs/10.1137/090750317","https://scholar.google.com/scholar?cites=17927058812269096725&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-05-04 21:13:14","","","","",,,,,40,4.00,10,4,10,"Buy-at-bulk network design problems arise in settings where the costs for purchasing or installing equipment exhibit economies of scale. The objective is to build a network of cheapest cost to support a given multicommodity flow demand between node pairs. We …"
37,"C Chekuri, M Bender","An efficient approximation algorithm for minimizing makespan on uniformly related machines",1998,"International Conference on Integer Programming …","Springer","https://link.springer.com/chapter/10.1007/3-540-69346-7_29","https://scholar.google.com/scholar?cites=2084313520010343891&as_sdt=2005&sciodt=0,5&hl=en",65,"2020-05-04 21:13:14","","","","",,,,,37,1.68,19,2,22,"We give a new efficient approximation algorithm for schedul-ing precedence constrained jobs on machines with different speeds. The setting is as follows. There are n jobs 1,..., n where job j requires pj units of processing. The jobs are to be scheduled on a set of m …"
37,"C Chekuri, N Korula","A graph reduction step preserving element-connectivity and applications",2009,"International Colloquium on Automata, Languages …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-02927-1_22","https://scholar.google.com/scholar?cites=651806246770721369&as_sdt=2005&sciodt=0,5&hl=en",66,"2020-05-04 21:13:14","","","","",,,,,37,3.36,19,2,11,"Given an undirected graph G=(V, E) and subset of terminals T⊆ V, the element-connectivity κ′ G (u, v) of two terminals u, v∈ T is the maximum number of uv paths that are pairwise disjoint in both edges and non-terminals V∖ T (the paths need not be disjoint in terminals) …"
35,"C Chekuri, MT Hajiaghayi, G Kortsarz…","Approximation algorithms for node-weighted buy-at-bulk network design",2007,"Proceedings of the …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.65.8847&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=18205825469731114116&as_sdt=2005&sciodt=0,5&hl=en",67,"2020-05-04 21:13:14","PDF","","","",,,,,35,2.69,9,4,13,"We present algorithms with poly-logarithmic approximation ratios for the buy-at-bulk network design problem in the node-weighted setting. We obtain the following results where h is the number of pairs in the input.• An O (log h) approximation for the single-sink nonuniform buy …"
35,"C Chekuri, A Gupta, A Kumar, JS Naor…","Building edge-failure resilient networks",2002,"… Conference on Integer …","Springer","https://link.springer.com/chapter/10.1007/3-540-47867-1_31","https://scholar.google.com/scholar?cites=5556378063280505907&as_sdt=2005&sciodt=0,5&hl=en",68,"2020-05-04 21:13:14","","","","",,,,,35,1.94,7,5,18,"We consider the design of resilient networks that are fault tolerant against single link failures. Resilience against single link failures can be built into the network by providing backup paths, which are used when an edge failure occurs on a primary path. We consider several …"
35,"C Chekuri, J Chuzhoy","Large-treewidth graph decompositions and applications",2013,"Proceedings of the forty-fifth annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2488608.2488645","https://scholar.google.com/scholar?cites=3656546478360797530&as_sdt=2005&sciodt=0,5&hl=en",69,"2020-05-04 21:13:14","","","","",,,,,35,5.00,18,2,7,"Treewidth is a graph parameter that plays a fundamental role in several structural and algorithmic results. We study the problem of decomposing a given graph G into node-disjoint subgraphs, where each subgraph has sufficiently large treewidth. We prove two theorems …"
35,"C Chekuri, A Ene","Submodular cost allocation problem and applications",2011,"International Colloquium on Automata, Languages …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-22006-7_30","https://scholar.google.com/scholar?cites=695822292306421043&as_sdt=2005&sciodt=0,5&hl=en",70,"2020-05-04 21:13:14","","","","",,,,,35,3.89,18,2,9,"Abstract We study the Minimum Submodular-Cost Allocation problem (MSCA). In this problem we are given a finite ground set V and k non-negative submodular set functions f 1,…, fk on V. The objective is to partition V into k (possibly empty) sets A 1,⋯, A k such that …"
